id_study,id_user,font,fam_level,avg_wpm,overall_error_rate
3923,2971,times,5,379.75,0.2917
3923,2971,arial,5,499.25,0.2917
3923,2971,roboto,4,391.5,0.2917
3923,2971,open_sans,4,511.25,0.2917
3923,2971,georgia,5,426.75,0.2917
3923,2971,poppins,1,427.25,0.2917
3923,2971,source_serif_pro,1,344.25,0.2917
3923,2971,merriweather,3,511.5,0.2917
3926,2974,times,5,348.75,0.2083
3926,2974,arial,5,439.25,0.2083
3926,2974,roboto,3,283.5,0.2083
3926,2974,open_sans,3,510.3333,0.2083
3926,2974,poppins,2,525.3333,0.2083
3926,2974,georgia,4,483.0,0.2083
3926,2974,source_serif_pro,3,270.5,0.2083
3926,2974,merriweather,2,502.0,0.2083
3927,2975,times,4,354.75,0.0833
3927,2975,arial,4,288.25,0.0833
3927,2975,roboto,1,237.25,0.0833
3927,2975,open_sans,4,276.75,0.0833
3927,2975,georgia,3,263.75,0.0833
3927,2975,poppins,1,294.5,0.0833
3927,2975,source_serif_pro,1,242.75,0.0833
3927,2975,merriweather,1,257.75,0.0833
3924,2972,times,3,391.5,0.0417
3924,2972,merriweather,1,286.5,0.0417
3924,2972,arial,4,362.0,0.0417
3924,2972,source_serif_pro,1,338.0,0.0417
3924,2972,roboto,1,326.5,0.0417
3924,2972,georgia,2,413.75,0.0417
3924,2972,poppins,1,282.75,0.0417
3924,2972,open_sans,2,338.0,0.0417
3930,2978,times,4,140.6667,0.0833
3930,2978,arial,4,154.0,0.0833
3930,2978,roboto,2,126.6667,0.0833
3930,2978,open_sans,2,406.5,0.0833
3930,2978,georgia,4,141.5,0.0833
3930,2978,poppins,1,324.25,0.0833
3930,2978,source_serif_pro,1,129.75,0.0833
3930,2978,merriweather,1,202.3333,0.0833
3934,2982,times,4,324.25,0.2917
3934,2982,arial,4,285.0,0.2917
3934,2982,open_sans,4,395.25,0.2917
3934,2982,roboto,2,379.25,0.2917
3934,2982,georgia,5,332.75,0.2917
3934,2982,poppins,1,341.5,0.2917
3934,2982,source_serif_pro,1,326.0,0.2917
3934,2982,merriweather,4,315.75,0.2917
3938,2987,times,2,112.0,0.0417
3938,2987,arial,4,128.5,0.0417
3938,2987,roboto,2,127.5,0.0417
3938,2987,poppins,2,106.5,0.0417
3938,2987,georgia,2,118.5,0.0417
3938,2987,open_sans,1,108.0,0.0417
3938,2987,source_serif_pro,2,114.0,0.0417
3938,2987,merriweather,1,123.0,0.0417
3946,2994,times,5,285.75,0.0417
3946,2994,arial,5,345.75,0.0417
3946,2994,roboto,3,356.75,0.0417
3946,2994,poppins,2,372.0,0.0417
3946,2994,open_sans,3,383.75,0.0417
3946,2994,georgia,3,403.75,0.0417
3946,2994,merriweather,2,365.75,0.0417
3946,2994,source_serif_pro,3,304.25,0.0417
3949,2996,arial,4,269.5,0.25
3949,2996,times,5,273.25,0.25
3949,2996,roboto,5,253.5,0.25
3949,2996,open_sans,4,241.75,0.25
3949,2996,georgia,5,309.5,0.25
3949,2996,poppins,4,250.25,0.25
3949,2996,source_serif_pro,4,256.25,0.25
3949,2996,merriweather,5,246.25,0.25
3953,2999,times,5,284.0,0.25
3953,2999,open_sans,5,643.0,0.25
3953,2999,source_serif_pro,4,458.0,0.25
3954,3000,times,1,166.75,0.0417
3954,3000,arial,5,160.25,0.0417
3954,3000,roboto,1,176.3333,0.0417
3954,3000,open_sans,4,161.0,0.0417
3954,3000,georgia,3,156.0,0.0417
3954,3000,poppins,1,187.75,0.0417
3954,3000,source_serif_pro,2,144.25,0.0417
3954,3000,merriweather,1,152.75,0.0417
3957,3004,times,4,269.0,0.125
3957,3004,arial,4,220.75,0.125
3957,3004,roboto,4,239.75,0.125
3957,3004,open_sans,4,278.75,0.125
3957,3004,poppins,1,262.75,0.125
3957,3004,georgia,3,278.75,0.125
3957,3004,merriweather,1,275.5,0.125
3957,3004,source_serif_pro,1,229.0,0.125
3958,3005,times,2,157.75,0.0833
3958,3005,arial,4,152.75,0.0833
3958,3005,roboto,1,143.6667,0.0833
3958,3005,open_sans,1,130.5,0.0833
3958,3005,georgia,2,137.0,0.0833
3958,3005,poppins,1,107.75,0.0833
3958,3005,source_serif_pro,1,175.0,0.0833
3958,3005,merriweather,1,129.0,0.0833
3959,3006,times,4,262.0,0.0833
3959,3006,arial,4,266.75,0.0833
3959,3006,roboto,1,294.0,0.0833
3959,3006,open_sans,4,241.25,0.0833
3959,3006,georgia,3,280.5,0.0833
3959,3006,poppins,1,244.0,0.0833
3959,3006,source_serif_pro,1,230.5,0.0833
3959,3006,merriweather,1,296.0,0.0833
3960,612,times,2,292.6364,1.1515
3960,612,arial,4,339.8462,1.1515
3960,612,open_sans,3,328.375,1.1515
3960,612,roboto,1,298.2,1.1515
3960,612,poppins,1,283.36,1.1515
3960,612,georgia,1,348.0,1.1515
3960,612,source_serif_pro,2,269.7391,1.1515
3960,612,merriweather,1,296.2083,1.1515
3964,3009,arial,4,573.0,0.75
3964,3009,roboto,5,358.0,0.75
3964,3009,merriweather,3,630.5,0.75
3966,3010,times,4,274.5,0.2083
3966,3010,arial,4,274.0,0.2083
3966,3010,roboto,2,252.5,0.2083
3966,3010,open_sans,3,266.0,0.2083
3966,3010,georgia,3,296.0,0.2083
3966,3010,poppins,2,335.5,0.2083
3966,3010,source_serif_pro,2,251.5,0.2083
3966,3010,merriweather,2,281.0,0.2083
3978,3019,times,4,359.75,0.125
3978,3019,arial,4,244.75,0.125
3978,3019,roboto,3,383.25,0.125
3978,3019,open_sans,3,345.75,0.125
3978,3019,georgia,2,345.5,0.125
3978,3019,poppins,1,343.75,0.125
3978,3019,source_serif_pro,3,367.5,0.125
3978,3019,merriweather,3,319.75,0.125
3981,3022,arial,3,328.25,0.2083
3981,3022,times,2,335.25,0.2083
3981,3022,roboto,1,273.25,0.2083
3981,3022,merriweather,1,291.5,0.2083
3981,3022,open_sans,1,305.5,0.2083
3981,3022,source_serif_pro,1,319.0,0.2083
3981,3022,georgia,2,336.0,0.2083
3981,3022,poppins,1,305.0,0.2083
3980,3021,times,2,307.25,0.4167
3980,3021,arial,3,246.6667,0.4167
3980,3021,roboto,3,301.25,0.4167
3980,3021,open_sans,3,239.75,0.4167
3980,3021,poppins,3,296.75,0.4167
3980,3021,georgia,3,290.75,0.4167
3980,3021,source_serif_pro,3,289.3333,0.4167
3980,3021,merriweather,3,162.25,0.4167
3986,3027,times,5,285.25,0.0417
3986,3027,arial,4,318.75,0.0417
3986,3027,roboto,2,333.25,0.0417
3986,3027,open_sans,4,326.25,0.0417
3986,3027,georgia,2,376.5,0.0417
3986,3027,poppins,2,311.25,0.0417
3986,3027,source_serif_pro,3,269.25,0.0417
3986,3027,merriweather,2,374.0,0.0417
4008,3045,roboto,5,545.0,0.7083
4008,3045,poppins,5,544.5,0.7083
3985,3026,times,4,243.0,0.3333
3985,3026,arial,4,201.5,0.3333
3985,3026,roboto,3,257.75,0.3333
3985,3026,open_sans,3,227.25,0.3333
3985,3026,georgia,3,213.25,0.3333
3985,3026,poppins,1,231.25,0.3333
3985,3026,source_serif_pro,1,235.0,0.3333
3985,3026,merriweather,1,229.0,0.3333
4011,3049,times,5,352.0,0.125
4011,3049,arial,3,325.0,0.125
4011,3049,roboto,3,283.75,0.125
4011,3049,open_sans,4,392.0,0.125
4011,3049,georgia,2,354.25,0.125
4011,3049,poppins,2,378.0,0.125
4011,3049,source_serif_pro,1,378.0,0.125
4011,3049,merriweather,1,383.75,0.125
3982,3024,times,1,459.5,0.125
3982,3024,arial,5,357.25,0.125
3982,3024,roboto,1,338.75,0.125
3982,3024,open_sans,3,359.0,0.125
3982,3024,poppins,1,283.5,0.125
3982,3024,georgia,1,289.75,0.125
3982,3024,source_serif_pro,1,345.5,0.125
3982,3024,merriweather,3,296.25,0.125
4006,3043,times,5,214.5,0.125
4006,3043,arial,5,185.5,0.125
4006,3043,open_sans,5,176.25,0.125
4006,3043,roboto,5,171.25,0.125
4006,3043,georgia,3,239.0,0.125
4006,3043,poppins,3,192.25,0.125
4006,3043,source_serif_pro,3,190.5,0.125
4006,3043,merriweather,3,184.25,0.125
3995,3032,times,3,415.5,1.0667
3995,3032,arial,3,333.0,1.0667
3995,3032,roboto,3,567.0,1.0667
3995,3032,georgia,3,303.0,1.0667
3995,3032,poppins,3,632.0,1.0667
3995,3032,source_serif_pro,4,461.5,1.0667
3999,3036,times,5,199.25,0.25
3999,3036,arial,5,149.25,0.25
3999,3036,roboto,3,166.0,0.25
3999,3036,open_sans,4,207.5,0.25
3999,3036,poppins,3,213.0,0.25
3999,3036,georgia,4,202.75,0.25
3999,3036,source_serif_pro,3,174.0,0.25
3999,3036,merriweather,3,175.0,0.25
4004,3041,times,2,156.0,0.1667
4004,3041,open_sans,5,162.0,0.1667
4004,3041,roboto,1,190.25,0.1667
4004,3041,arial,5,142.0,0.1667
4004,3041,georgia,3,221.5,0.1667
4004,3041,poppins,2,197.75,0.1667
4004,3041,source_serif_pro,3,174.75,0.1667
4004,3041,merriweather,2,159.25,0.1667
3994,3031,times,4,199.75,0.125
3994,3031,arial,4,183.5,0.125
3994,3031,roboto,2,168.75,0.125
3994,3031,open_sans,4,255.0,0.125
3994,3031,georgia,1,215.5,0.125
3994,3031,poppins,1,237.25,0.125
3994,3031,source_serif_pro,4,174.75,0.125
3994,3031,merriweather,1,177.0,0.125
3996,3033,times,2,132.0,0.0417
3996,3033,arial,4,133.5,0.0417
3996,3033,roboto,1,122.25,0.0417
3996,3033,open_sans,2,124.3333,0.0417
3996,3033,georgia,2,128.3333,0.0417
3996,3033,poppins,2,127.3333,0.0417
3996,3033,merriweather,2,119.0,0.0417
4019,3054,merriweather,5,559.0,0.2083
4019,3054,times,3,388.25,0.2083
4019,3054,arial,3,626.0,0.2083
4019,3054,roboto,3,502.3333,0.2083
4019,3054,source_serif_pro,3,351.75,0.2083
4019,3054,poppins,4,452.25,0.2083
4019,3054,open_sans,4,318.3333,0.2083
4019,3054,georgia,2,490.6667,0.2083
4013,3046,arial,5,349.0,0.1667
4013,3046,roboto,3,188.0,0.1667
4013,3046,open_sans,3,391.0,0.1667
4013,3046,georgia,4,356.0,0.1667
4013,3046,poppins,3,499.25,0.1667
4013,3046,source_serif_pro,2,422.6667,0.1667
4013,3046,merriweather,5,134.0,0.1667
4040,3070,times,4,329.6667,0.1667
4040,3070,merriweather,3,228.25,0.1667
4040,3070,arial,4,301.3333,0.1667
4040,3070,source_serif_pro,3,242.0,0.1667
4040,3070,roboto,3,343.25,0.1667
4040,3070,poppins,2,262.5,0.1667
4040,3070,open_sans,3,266.25,0.1667
4040,3070,georgia,3,283.5,0.1667
4030,3062,times,2,248.5,0.3333
4030,3062,arial,5,250.25,0.3333
4030,3062,roboto,3,214.25,0.3333
4030,3062,georgia,4,216.0,0.3333
4030,3062,open_sans,4,212.5,0.3333
4030,3062,poppins,2,195.0,0.3333
4030,3062,source_serif_pro,3,204.25,0.3333
4030,3062,merriweather,2,225.25,0.3333
4038,3068,times,2,368.0,0.4167
4038,3068,arial,4,183.5,0.4167
4038,3068,roboto,4,463.0,0.4167
4038,3068,georgia,3,298.0,0.4167
4038,3068,poppins,1,396.5,0.4167
4038,3068,source_serif_pro,3,398.0,0.4167
4038,3068,merriweather,4,227.25,0.4167
4041,3071,times,5,202.0,0.1667
4041,3071,arial,4,233.0,0.1667
4041,3071,roboto,2,214.5,0.1667
4041,3071,open_sans,1,235.25,0.1667
4041,3071,georgia,2,235.0,0.1667
4041,3071,poppins,1,256.0,0.1667
4041,3071,source_serif_pro,1,235.75,0.1667
4041,3071,merriweather,3,226.0,0.1667
4012,3048,times,5,173.25,0.0417
4012,3048,arial,2,204.0,0.0417
4012,3048,roboto,1,202.75,0.0417
4012,3048,open_sans,3,184.25,0.0417
4012,3048,georgia,1,194.75,0.0417
4012,3048,poppins,2,207.5,0.0417
4012,3048,source_serif_pro,1,196.6667,0.0417
4012,3048,merriweather,2,194.75,0.0417
4054,3079,arial,2,213.0,0.1667
4054,3079,times,2,218.75,0.1667
4054,3079,roboto,1,288.5,0.1667
4054,3079,open_sans,1,291.0,0.1667
4054,3079,georgia,1,219.25,0.1667
4054,3079,poppins,1,242.0,0.1667
4054,3079,source_serif_pro,1,239.0,0.1667
4054,3079,merriweather,1,265.75,0.1667
4058,3081,times,5,261.25,0.8333
4058,3081,roboto,5,258.25,0.8333
4058,3081,open_sans,1,349.0,0.8333
4058,3081,georgia,2,608.0,0.8333
4058,3081,poppins,3,260.0,0.8333
4058,3081,source_serif_pro,3,352.6667,0.8333
4058,3081,merriweather,1,617.0,0.8333
4062,3085,arial,4,349.5,0.2083
4062,3085,times,4,278.5,0.2083
4062,3085,roboto,4,272.0,0.2083
4062,3085,open_sans,4,306.25,0.2083
4062,3085,georgia,4,316.5,0.2083
4062,3085,merriweather,3,307.25,0.2083
4062,3085,poppins,3,292.5,0.2083
4062,3085,source_serif_pro,3,308.5,0.2083
4068,3091,arial,5,600.0,1.2963
4068,3091,times,5,221.0,1.2963
4068,3091,poppins,4,166.0,1.2963
4064,3087,times,2,155.0,0.3333
4064,3087,open_sans,2,386.25,0.3333
4064,3087,arial,4,393.0,0.3333
4064,3087,georgia,2,389.75,0.3333
4064,3087,poppins,1,270.75,0.3333
4064,3087,roboto,1,444.0,0.3333
4064,3087,source_serif_pro,3,343.75,0.3333
4064,3087,merriweather,1,394.25,0.3333
4063,3086,times,4,272.0,0.1667
4063,3086,arial,5,335.3333,0.1667
4063,3086,roboto,4,291.75,0.1667
4063,3086,open_sans,3,292.25,0.1667
4063,3086,georgia,3,275.25,0.1667
4063,3086,source_serif_pro,5,261.25,0.1667
4063,3086,poppins,4,283.0,0.1667
4063,3086,merriweather,3,338.75,0.1667
4000,3038,times,3,414.0,0.9091
4000,3038,arial,2,568.6667,0.9091
4000,3038,roboto,3,456.3333,0.9091
4000,3038,georgia,4,294.5,0.9091
4000,3038,poppins,5,369.2,0.9091
4000,3038,merriweather,4,483.0,0.9091
4002,3039,times,5,275.5,0.125
4002,3039,arial,4,233.5,0.125
4002,3039,open_sans,5,190.5,0.125
4036,3067,times,5,173.75,0.1667
4036,3067,arial,4,184.6667,0.1667
4036,3067,roboto,4,181.3333,0.1667
4036,3067,open_sans,3,204.75,0.1667
4036,3067,poppins,4,197.0,0.1667
4036,3067,georgia,4,217.6667,0.1667
4036,3067,source_serif_pro,2,155.0,0.1667
4036,3067,merriweather,3,173.3333,0.1667
4024,3059,times,2,283.0,0.125
4024,3059,arial,4,282.25,0.125
4024,3059,roboto,4,306.75,0.125
4024,3059,open_sans,4,228.0,0.125
4024,3059,georgia,4,253.0,0.125
4024,3059,poppins,4,249.75,0.125
4024,3059,source_serif_pro,4,343.75,0.125
4024,3059,merriweather,4,257.5,0.125
4070,3063,roboto,4,499.5,1.0909
4070,3063,georgia,3,464.6,1.0909
4070,3063,source_serif_pro,4,424.0,1.0909
4071,3093,roboto,5,366.0,1.0667
4071,3093,arial,4,632.0,1.0667
4071,3093,georgia,5,378.5,1.0667
4077,3099,times,3,240.0,0.3333
4077,3099,arial,3,280.25,0.3333
4077,3099,merriweather,2,246.75,0.3333
4077,3099,roboto,3,192.5,0.3333
4077,3099,georgia,3,233.5,0.3333
4077,3099,poppins,3,252.75,0.3333
4077,3099,open_sans,3,322.75,0.3333
4077,3099,source_serif_pro,2,231.25,0.3333
4078,3100,times,5,234.5,0.2083
4078,3100,arial,5,226.5,0.2083
4078,3100,roboto,3,185.25,0.2083
4078,3100,open_sans,3,216.0,0.2083
4078,3100,georgia,2,226.75,0.2083
4078,3100,poppins,1,234.75,0.2083
4078,3100,source_serif_pro,2,182.25,0.2083
4078,3100,merriweather,2,273.5,0.2083
4016,3051,times,5,128.0,0.4167
4016,3051,roboto,5,126.6667,0.4167
4016,3051,open_sans,4,154.5,0.4167
4016,3051,georgia,5,159.0,0.4167
4016,3051,poppins,4,148.0,0.4167
4016,3051,merriweather,4,125.6667,0.4167
4016,3051,source_serif_pro,5,122.0,0.4167
4072,3094,arial,3,288.0,1.2
4072,3094,open_sans,4,527.0,1.2
4072,3094,georgia,4,463.0,1.2
4073,3095,times,4,645.0,1.0606
4073,3095,arial,4,609.0,1.0606
4073,3095,georgia,4,531.0,1.0606
4073,3095,source_serif_pro,5,462.0,1.0606
4073,3095,merriweather,4,465.0,1.0606
4059,3082,times,2,197.75,0.4167
4059,3082,arial,4,193.6667,0.4167
4059,3082,roboto,3,132.6667,0.4167
4059,3082,open_sans,4,246.5,0.4167
4059,3082,georgia,2,197.5,0.4167
4059,3082,poppins,2,400.5,0.4167
4059,3082,source_serif_pro,2,258.5,0.4167
4059,3082,merriweather,3,390.3333,0.4167
4033,3065,times,5,294.5,0.2083
4033,3065,arial,4,269.0,0.2083
4033,3065,roboto,1,236.0,0.2083
4033,3065,open_sans,3,210.5,0.2083
4033,3065,georgia,4,190.6667,0.2083
4033,3065,poppins,2,253.0,0.2083
4033,3065,source_serif_pro,4,231.25,0.2083
4033,3065,merriweather,2,221.5,0.2083
4060,3083,times,5,152.75,0.4583
4060,3083,arial,4,166.75,0.4583
4060,3083,roboto,3,152.0,0.4583
4060,3083,open_sans,4,134.5,0.4583
4060,3083,georgia,4,122.75,0.4583
4060,3083,poppins,3,172.75,0.4583
4060,3083,source_serif_pro,2,137.75,0.4583
4060,3083,merriweather,2,136.0,0.4583
4088,3109,roboto,1,175.25,0.125
4088,3109,times,4,163.5,0.125
4088,3109,arial,3,148.75,0.125
4088,3109,open_sans,1,148.5,0.125
4088,3109,source_serif_pro,1,150.75,0.125
4088,3109,merriweather,1,158.25,0.125
4088,3109,georgia,5,141.75,0.125
4088,3109,poppins,1,179.25,0.125
4086,3107,times,4,384.0,0.0417
4086,3107,arial,4,221.0,0.0417
4086,3107,roboto,3,288.0,0.0417
4086,3107,open_sans,3,397.0,0.0417
4086,3107,poppins,4,234.0,0.0417
4086,3107,source_serif_pro,4,154.0,0.0417
4091,3112,times,4,257.25,0.0417
4091,3112,arial,5,236.0,0.0417
4091,3112,open_sans,2,250.25,0.0417
4091,3112,roboto,2,226.0,0.0417
4091,3112,georgia,1,265.75,0.0417
4091,3112,poppins,1,214.5,0.0417
4091,3112,source_serif_pro,2,225.3333,0.0417
4091,3112,merriweather,1,368.75,0.0417
4083,3104,times,5,211.0,0.1667
4083,3104,arial,5,287.5,0.1667
4083,3104,roboto,5,283.75,0.1667
4083,3104,open_sans,4,272.75,0.1667
4083,3104,poppins,4,216.75,0.1667
4083,3104,source_serif_pro,5,282.6667,0.1667
4083,3104,merriweather,4,184.0,0.1667
4083,3104,georgia,5,285.5,0.1667
4095,3116,times,4,257.0,0.125
4095,3116,arial,4,118.0,0.125
4095,3116,roboto,3,141.0,0.125
4095,3116,open_sans,3,130.25,0.125
4095,3116,georgia,2,146.75,0.125
4095,3116,poppins,2,135.6667,0.125
4095,3116,merriweather,1,110.5,0.125
4098,3119,times,3,390.0,0.0417
4098,3119,arial,4,309.6667,0.0417
4098,3119,roboto,3,157.0,0.0417
4098,3119,open_sans,4,192.0,0.0417
4098,3119,source_serif_pro,4,468.0,0.0417
4098,3119,merriweather,3,366.0,0.0417
4099,3121,times,5,243.5,0.125
4099,3121,arial,4,223.25,0.125
4099,3121,roboto,1,205.5,0.125
4099,3121,open_sans,3,243.5,0.125
4099,3121,georgia,3,220.75,0.125
4099,3121,poppins,3,266.0,0.125
4099,3121,source_serif_pro,2,235.25,0.125
4099,3121,merriweather,1,273.25,0.125
4097,3118,times,4,172.0,0.0417
4097,3118,arial,3,424.0,0.0417
4097,3118,roboto,4,403.0,0.0417
4097,3118,open_sans,4,267.3333,0.0417
4097,3118,georgia,4,162.0,0.0417
4097,3118,merriweather,3,432.0,0.0417
4097,3118,source_serif_pro,4,277.5,0.0417
4100,3122,times,3,155.5,0.0417
4100,3122,arial,4,158.0,0.0417
4100,3122,roboto,1,173.75,0.0417
4100,3122,open_sans,2,127.75,0.0417
4100,3122,georgia,2,183.5,0.0417
4100,3122,poppins,1,164.0,0.0417
4100,3122,source_serif_pro,2,161.75,0.0417
4100,3122,merriweather,1,166.25,0.0417
4103,3125,times,3,322.0,0.0417
4103,3125,arial,3,481.0,0.0417
4103,3125,roboto,3,469.3333,0.0417
4103,3125,open_sans,4,576.0,0.0417
4103,3125,georgia,4,134.0,0.0417
4103,3125,poppins,4,163.0,0.0417
4103,3125,source_serif_pro,4,283.25,0.0417
4103,3125,merriweather,3,437.0,0.0417
4096,3117,times,2,175.25,0.2083
4096,3117,arial,3,190.25,0.2083
4096,3117,roboto,3,149.0,0.2083
4096,3117,open_sans,4,184.0,0.2083
4096,3117,georgia,2,173.5,0.2083
4096,3117,poppins,2,168.25,0.2083
4096,3117,source_serif_pro,1,194.75,0.2083
4096,3117,merriweather,3,157.5,0.2083
4102,3124,times,5,346.0,0.2083
4102,3124,arial,5,278.0,0.2083
4102,3124,roboto,4,371.0,0.2083
4102,3124,open_sans,5,400.0,0.2083
4102,3124,georgia,4,388.0,0.2083
4102,3124,poppins,5,363.25,0.2083
4102,3124,source_serif_pro,4,526.0,0.2083
4102,3124,merriweather,5,331.75,0.2083
4074,3096,times,4,366.5,0.625
4074,3096,arial,3,235.6667,0.625
4074,3096,roboto,4,164.5,0.625
4074,3096,open_sans,3,318.6667,0.625
4074,3096,poppins,4,330.3333,0.625
4074,3096,source_serif_pro,3,325.3333,0.625
4074,3096,merriweather,3,383.3333,0.625
4105,3127,times,4,190.3333,0.0417
4105,3127,arial,4,428.0,0.0417
4105,3127,roboto,3,325.0,0.0417
4105,3127,open_sans,4,476.0,0.0417
4105,3127,georgia,4,241.5,0.0417
4105,3127,merriweather,3,367.6667,0.0417
4105,3127,source_serif_pro,3,186.6667,0.0417
4106,3128,arial,3,415.6667,0.0417
4106,3128,roboto,4,533.0,0.0417
4106,3128,poppins,3,255.75,0.0417
4106,3128,source_serif_pro,4,495.3333,0.0417
4106,3128,merriweather,3,240.0,0.0417
4107,3129,times,3,591.0,0.0417
4107,3129,arial,3,487.5,0.0417
4107,3129,roboto,4,304.5,0.0417
4107,3129,open_sans,4,381.6667,0.0417
4107,3129,georgia,3,243.6667,0.0417
4107,3129,merriweather,2,404.0,0.0417
4107,3129,poppins,3,373.25,0.0417
4107,3129,source_serif_pro,4,431.0,0.0417
4109,3131,arial,4,158.3333,0.125
4109,3131,roboto,1,162.5,0.125
4109,3131,times,5,198.75,0.125
4109,3131,poppins,1,171.25,0.125
4109,3131,open_sans,2,192.5,0.125
4109,3131,georgia,1,172.25,0.125
4109,3131,merriweather,1,167.25,0.125
4109,3131,source_serif_pro,1,198.0,0.125
4111,3133,times,4,305.25,0.1667
4111,3133,arial,4,242.6667,0.1667
4111,3133,open_sans,5,255.5,0.1667
4111,3133,georgia,2,259.5,0.1667
4111,3133,roboto,2,261.75,0.1667
4111,3133,poppins,2,267.25,0.1667
4111,3133,source_serif_pro,1,260.5,0.1667
4111,3133,merriweather,1,182.6667,0.1667
4116,3138,arial,3,635.0,0.6667
4116,3138,merriweather,4,425.0,0.6667
4113,3135,times,4,309.0,0.1667
4113,3135,arial,3,321.25,0.1667
4113,3135,roboto,2,323.75,0.1667
4113,3135,open_sans,5,310.5,0.1667
4113,3135,georgia,3,320.0,0.1667
4113,3135,poppins,2,313.25,0.1667
4113,3135,source_serif_pro,2,350.25,0.1667
4113,3135,merriweather,2,278.75,0.1667
4118,3140,times,4,258.0,0.5417
4118,3140,arial,3,207.75,0.5417
4118,3140,roboto,5,294.75,0.5417
4118,3140,open_sans,5,222.0,0.5417
4118,3140,georgia,5,270.0,0.5417
4118,3140,poppins,5,422.0,0.5417
4118,3140,source_serif_pro,4,432.3333,0.5417
4118,3140,merriweather,5,326.25,0.5417
4120,3142,times,4,269.0,0.0833
4120,3142,arial,4,368.5,0.0833
4120,3142,roboto,3,199.5,0.0833
4120,3142,open_sans,3,239.0,0.0833
4120,3142,georgia,2,316.5,0.0833
4120,3142,poppins,2,221.75,0.0833
4120,3142,source_serif_pro,3,241.5,0.0833
4120,3142,merriweather,3,287.25,0.0833
4129,3150,times,5,240.5,0.1667
4129,3150,roboto,3,250.75,0.1667
4129,3150,arial,4,238.75,0.1667
4129,3150,open_sans,1,219.25,0.1667
4129,3150,georgia,3,233.5,0.1667
4129,3150,poppins,1,237.25,0.1667
4129,3150,source_serif_pro,1,224.75,0.1667
4129,3150,merriweather,1,223.0,0.1667
4123,3144,times,5,243.0,0.25
4123,3144,arial,4,176.0,0.25
4123,3144,roboto,4,196.5,0.25
4123,3144,open_sans,5,241.0,0.25
4123,3144,georgia,5,227.0,0.25
4123,3144,poppins,4,235.0,0.25
4123,3144,source_serif_pro,5,218.0,0.25
4123,3144,merriweather,5,248.5,0.25
4137,3158,times,3,599.0,0.5
4137,3158,roboto,2,436.5,0.5
4137,3158,georgia,1,566.5,0.5
4137,3158,poppins,4,192.5,0.5
4137,3158,source_serif_pro,3,184.0,0.5
4137,3158,merriweather,5,198.0,0.5
4134,3155,times,2,222.25,0.125
4134,3155,merriweather,5,201.75,0.125
4134,3155,arial,4,202.75,0.125
4134,3155,source_serif_pro,2,247.25,0.125
4134,3155,roboto,3,243.5,0.125
4134,3155,poppins,4,204.0,0.125
4134,3155,open_sans,4,173.25,0.125
4134,3155,georgia,2,188.25,0.125
4126,3147,arial,5,188.5,0.125
4126,3147,roboto,5,539.0,0.125
4126,3147,open_sans,5,344.0,0.125
4126,3147,georgia,5,160.5,0.125
4126,3147,poppins,5,507.0,0.125
4145,3163,times,5,409.0,0.0833
4145,3163,arial,5,434.5,0.0833
4145,3163,roboto,5,385.5,0.0833
4145,3163,open_sans,5,357.0,0.0833
4145,3163,georgia,4,294.75,0.0833
4145,3163,poppins,4,360.25,0.0833
4145,3163,source_serif_pro,5,306.0,0.0833
4145,3163,merriweather,5,399.5,0.0833
4141,3160,open_sans,5,264.5,0.0833
4141,3160,georgia,5,391.25,0.0833
4141,3160,merriweather,5,296.0,0.0833
4144,3162,times,3,304.6667,0.0833
4144,3162,arial,5,526.0,0.0833
4144,3162,roboto,1,629.3333,0.0833
4144,3162,open_sans,5,534.6667,0.0833
4144,3162,georgia,4,469.0,0.0833
4144,3162,poppins,2,510.25,0.0833
4144,3162,source_serif_pro,4,400.5,0.0833
4144,3162,merriweather,2,320.0,0.0833
4146,3164,times,4,334.25,0.0
4146,3164,arial,5,402.5,0.0
4146,3164,roboto,4,386.25,0.0
4146,3164,open_sans,5,452.25,0.0
4146,3164,georgia,5,290.5,0.0
4146,3164,poppins,4,403.25,0.0
4146,3164,source_serif_pro,4,357.0,0.0
4146,3164,merriweather,5,263.25,0.0
4148,3166,times,4,382.75,0.0833
4148,3166,arial,5,412.5,0.0833
4148,3166,open_sans,2,437.75,0.0833
4148,3166,roboto,2,290.75,0.0833
4148,3166,georgia,5,289.5,0.0833
4148,3166,poppins,1,451.0,0.0833
4148,3166,merriweather,1,347.0,0.0833
4148,3166,source_serif_pro,2,385.75,0.0833
4147,3165,times,5,201.5,0.0
4147,3165,arial,5,177.25,0.0
4147,3165,roboto,1,202.5,0.0
4147,3165,open_sans,2,155.25,0.0
4147,3165,georgia,3,181.75,0.0
4147,3165,poppins,1,170.0,0.0
4147,3165,source_serif_pro,2,177.5,0.0
4147,3165,merriweather,1,190.75,0.0
4157,3172,times,3,240.25,0.2083
4157,3172,arial,5,318.5,0.2083
4157,3172,merriweather,2,324.75,0.2083
4157,3172,roboto,3,320.75,0.2083
4157,3172,source_serif_pro,2,220.75,0.2083
4157,3172,open_sans,3,203.0,0.2083
4157,3172,poppins,2,264.0,0.2083
4157,3172,georgia,3,267.0,0.2083
4156,637,times,5,271.4,0.1786
4156,637,arial,5,302.5,0.1786
4156,637,roboto,4,305.0,0.1786
