id_choice,id_user,id_study,font_a,font_b,winning_font,matchup,bracket,dwell_time_a,dwell_time_b,views_a,views_b,width,height,device,study_step,timestamp
36184,2996,3949,open_sans,roboto,roboto,2,winners,1824.390000000014,2536.5500000000466,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1616222516597
36185,2996,3949,georgia,source_serif_pro,source_serif_pro,3,winners,1831.5549999999348,2623.6099999998696,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1616222519229
36187,2996,3949,merriweather,times,times,4,winners,1984.8549999999814,3011.835000000079,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1616222522247
36188,2996,3949,georgia,poppins,poppins,5,losers,1368.8099999999395,2384.6849999999395,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1616222524644
36189,2996,3949,merriweather,open_sans,open_sans,6,losers,1680.6449999999022,2664.8649999999907,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1616222527316
36190,2996,3949,times,source_serif_pro,source_serif_pro,7,winners,2278.875,5029.954999999958,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1616222532356
36191,2996,3949,roboto,arial,arial,8,winners,1200.0249999999069,2407.7249999999767,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1616222534780
36192,2996,3949,times,roboto,roboto,9,losers,1460.8649999999907,2260.7550000000047,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1616222537052
36193,2996,3949,open_sans,poppins,poppins,10,losers,1505.5999999999767,2657.780000000028,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1616222539716
36194,2996,3949,source_serif_pro,arial,arial,11,winners,1288.405000000028,2375.929999999935,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1616222542101
36195,2996,3949,roboto,poppins,poppins,12,losers,1323.410000000149,2843.045000000042,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1616222544958
36196,2996,3949,source_serif_pro,poppins,poppins,13,losers,1565.4800000002142,2781.695000000065,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1616222547750
36197,2996,3949,poppins,arial,arial,14,final,1576.3349999999627,2872.055000000051,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1616222550629
36198,2996,3949,source_serif_pro,times,times,14,validation,1272.8199999999488,2464.6750000000466,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1616222553101
36199,2996,3949,poppins,roboto,roboto,14,validation,1361.9799999999814,2346.1350000000093,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1616222555453
36200,2996,3949,poppins,source_serif_pro,source_serif_pro,14,validation,1210.9950000001118,2225.9000000001397,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1616222557685
36201,2996,3949,times,merriweather,merriweather,14,validation,1432.9649999999674,2456.8899999998976,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1616222560149
36213,2999,3953,times,poppins,poppins,1,winners,1282.8549999994575,12762.484999999288,1,1,1600,757,Chrome|*|Windows|*|undefined,normal,1616223588604
36214,2999,3953,roboto,open_sans,open_sans,2,winners,1771.6249999993597,23402.790000000037,1,1,1600,757,Chrome|*|Windows|*|undefined,normal,1616223612012
36215,2999,3953,merriweather,source_serif_pro,source_serif_pro,3,winners,2090.2200000000885,12624.029999999097,1,1,1600,757,Chrome|*|Windows|*|undefined,normal,1616223624643
36216,2999,3953,arial,georgia,georgia,4,winners,1735.2350000001024,75292.98999999987,1,1,1600,757,Chrome|*|Windows|*|undefined,normal,1616223699948
36217,2999,3953,roboto,merriweather,merriweather,5,losers,1916.6650000006775,33987.62499999977,1,1,1600,757,Chrome|*|Windows|*|undefined,normal,1616223733947
36218,2999,3953,arial,times,times,6,losers,21413.985000001092,31557.26499999949,2,2,1600,757,Chrome|*|Windows|*|undefined,normal,1616223751178
36219,2999,3953,source_serif_pro,open_sans,open_sans,7,winners,1754.4150000012014,50368.0750000003,1,1,1600,757,Chrome|*|Windows|*|undefined,normal,1616223801554
36220,2999,3953,georgia,poppins,poppins,8,winners,2099.7150000003166,42018.40000000084,1,1,1600,757,Chrome|*|Windows|*|undefined,normal,1616223843586
36221,2999,3953,source_serif_pro,times,times,9,losers,935.939999999362,8894.135000000475,1,1,1600,757,Chrome|*|Windows|*|undefined,normal,1616223852490
36222,2999,3953,georgia,merriweather,merriweather,10,losers,1408.6349999997765,11391.854999999865,1,1,1600,757,Chrome|*|Windows|*|undefined,normal,1616223863889
36223,2999,3953,poppins,open_sans,open_sans,11,winners,938.4800000007963,8978.09000000055,1,1,1600,757,Chrome|*|Windows|*|undefined,normal,1616223872875
36224,2999,3953,merriweather,poppins,poppins,12,losers,1339.2600000007078,17155.080000000424,1,1,1600,757,Chrome|*|Windows|*|undefined,normal,1616223890042
36225,2999,3953,times,poppins,poppins,13,losers,2277.215000000084,11868.314999999711,1,1,1600,757,Chrome|*|Windows|*|undefined,normal,1616223901922
36226,2999,3953,poppins,open_sans,open_sans,14,final,1176.4249999996973,18807.40999999945,1,1,1600,757,Chrome|*|Windows|*|undefined,normal,1616223920737
36227,2999,3953,open_sans,source_serif_pro,source_serif_pro,14,validation,25197.419999998645,41581.794999998296,2,2,1600,757,Chrome|*|Windows|*|undefined,normal,1616223942674
36228,2999,3953,source_serif_pro,merriweather,merriweather,14,validation,2362.2049999994924,4409.544999998645,1,1,1600,757,Chrome|*|Windows|*|undefined,normal,1616223947090
36229,2999,3953,merriweather,source_serif_pro,source_serif_pro,14,validation,2189.6749999996973,4949.62999999919,1,1,1600,757,Chrome|*|Windows|*|undefined,normal,1616223952042
36230,2999,3953,poppins,times,times,14,validation,2594.0599999993574,5050.079999999027,1,1,1600,757,Chrome|*|Windows|*|undefined,normal,1616223957098
36234,3000,3954,georgia,times,georgia,1,winners,82604.20999996131,69301.49499999243,7,6,1300,612,Chrome|*|Chromium OS|*|undefined,normal,1616228136192
36235,3000,3954,poppins,source_serif_pro,poppins,2,winners,11185.919999959879,5725.289999973029,2,1,1300,612,Chrome|*|Chromium OS|*|undefined,normal,1616228143776
36236,3000,3954,arial,open_sans,open_sans,3,winners,3030.7449999963865,5104.9199999833945,1,1,1300,612,Chrome|*|Chromium OS|*|undefined,normal,1616228148888
36237,3000,3954,roboto,merriweather,merriweather,4,winners,13923.334999970393,18891.02999996976,3,3,1300,612,Chrome|*|Chromium OS|*|undefined,normal,1616228158872
36238,3000,3954,arial,times,arial,5,losers,27668.834999989485,17144.69499999541,3,2,1300,612,Chrome|*|Chromium OS|*|undefined,normal,1616228172339
36239,3000,3954,source_serif_pro,roboto,roboto,6,losers,1674.639999982901,5234.969999990426,1,1,1300,612,Chrome|*|Chromium OS|*|undefined,normal,1616228177580
36240,3000,3954,open_sans,merriweather,open_sans,7,winners,11512.07500003511,5797.770000004675,2,1,1300,612,Chrome|*|Chromium OS|*|undefined,normal,1616228185456
36241,3000,3954,poppins,georgia,poppins,8,winners,125865.85499998182,106544.49500000919,7,6,1300,612,Chrome|*|Chromium OS|*|undefined,normal,1616228215283
36242,3000,3954,roboto,georgia,roboto,9,losers,112145.96500006155,100733.49500005133,11,10,1300,612,Chrome|*|Chromium OS|*|undefined,normal,1616228236548
36243,3000,3954,merriweather,arial,merriweather,10,losers,36614.97499997495,29219.56999998656,5,4,1300,612,Chrome|*|Chromium OS|*|undefined,normal,1616228249079
36244,3000,3954,poppins,open_sans,poppins,11,winners,10151.68999999878,6254.094999982044,3,2,1300,612,Chrome|*|Chromium OS|*|undefined,normal,1616228254646
36245,3000,3954,open_sans,merriweather,open_sans,12,losers,30261.15499995649,23836.594999971567,5,4,1300,612,Chrome|*|Chromium OS|*|undefined,normal,1616228264685
36246,3000,3954,roboto,open_sans,open_sans,13,losers,5161.785000003874,8411.98499998427,2,2,1300,612,Chrome|*|Chromium OS|*|undefined,normal,1616228270582
36247,3000,3954,poppins,open_sans,poppins,14,final,6289.840000012191,2911.820000008447,2,1,1300,612,Chrome|*|Chromium OS|*|undefined,normal,1616228274707
36248,3000,3954,roboto,georgia,roboto,14,validation,9195.670000015525,6132.245000015246,3,2,1300,612,Chrome|*|Chromium OS|*|undefined,normal,1616228280001
36249,3000,3954,roboto,georgia,roboto,14,validation,7413.179999974091,3307.0650000008754,2,1,1300,612,Chrome|*|Chromium OS|*|undefined,normal,1616228285113
36250,3000,3954,open_sans,arial,open_sans,14,validation,5042.605000024196,2393.0899999977555,2,1,1300,612,Chrome|*|Chromium OS|*|undefined,normal,1616228288566
36251,3000,3954,open_sans,roboto,open_sans,14,validation,9878.080000024056,6220.180000032997,3,2,1300,612,Chrome|*|Chromium OS|*|undefined,normal,1616228293760
36255,3001,3955,roboto,arial,arial,1,winners,1588.4249999999302,3100.800000000163,1,1,1422,730,Chrome|*|Windows|*|undefined,normal,1616231071057
36256,3001,3955,georgia,times,times,2,winners,1110.780000000872,1894.720000000205,1,1,1422,730,Chrome|*|Windows|*|undefined,normal,1616231072968
36257,3001,3955,poppins,open_sans,open_sans,3,winners,1514.525000000518,2298.3600000006845,1,1,1422,730,Chrome|*|Windows|*|undefined,normal,1616231075272
36258,3001,3955,merriweather,source_serif_pro,source_serif_pro,4,winners,995.1999999994005,1651.280000000057,1,1,1422,730,Chrome|*|Windows|*|undefined,normal,1616231076928
36259,3001,3955,georgia,poppins,poppins,5,losers,1192.6050000002142,2240.4050000004936,1,1,1422,730,Chrome|*|Windows|*|undefined,normal,1616231079176
36260,3001,3955,roboto,merriweather,merriweather,6,losers,1053.3200000009092,1781.3750000004948,1,1,1422,730,Chrome|*|Windows|*|undefined,normal,1616231080960
36261,3001,3955,source_serif_pro,arial,arial,7,winners,1004.7350000004226,1890.9750000002387,1,1,1422,730,Chrome|*|Windows|*|undefined,normal,1616231082856
36262,3001,3955,open_sans,times,times,8,winners,987.795000000915,1795.7200000000885,1,1,1422,730,Chrome|*|Windows|*|undefined,normal,1616231084656
36263,3001,3955,poppins,open_sans,open_sans,9,losers,1617.7250000000931,2481.5199999993783,1,1,1422,730,Chrome|*|Windows|*|undefined,normal,1616231087144
36264,3001,3955,source_serif_pro,merriweather,merriweather,10,losers,1052.1050000006508,1852.1350000009988,1,1,1422,730,Chrome|*|Windows|*|undefined,normal,1616231089001
36265,3001,3955,times,arial,arial,11,winners,981.0050000014598,1679.0799999998708,1,1,1422,730,Chrome|*|Windows|*|undefined,normal,1616231090683
36266,3001,3955,open_sans,times,times,12,losers,958.135000000766,1903.2250000000058,1,1,1422,730,Chrome|*|Windows|*|undefined,normal,1616231092594
36267,3001,3955,merriweather,times,times,13,losers,1175.239999998652,1935.2349999989965,1,1,1422,730,Chrome|*|Windows|*|undefined,normal,1616231094537
36268,3001,3955,times,arial,arial,14,final,1187.6850000007544,1922.6749999997846,1,1,1422,730,Chrome|*|Windows|*|undefined,normal,1616231096465
36269,3001,3955,arial,times,times,14,validation,1329.7350000011502,2136.2200000003213,1,1,1422,730,Chrome|*|Windows|*|undefined,normal,1616231098609
36270,3001,3955,poppins,georgia,georgia,14,validation,1155.485000001121,1963.3800000010524,1,1,1422,730,Chrome|*|Windows|*|undefined,normal,1616231100577
36271,3001,3955,merriweather,roboto,roboto,14,validation,1444.1549999992421,2124.1649999992806,1,1,1422,730,Chrome|*|Windows|*|undefined,normal,1616231102705
36272,3001,3955,source_serif_pro,merriweather,merriweather,14,validation,1492.8350000009523,2028.0500000008033,1,1,1422,730,Chrome|*|Windows|*|undefined,normal,1616231104737
36279,3004,3957,times,roboto,roboto,1,winners,2639.0,4455.0,1,1,1920,966,Firefox|*|Windows|*|undefined,normal,1616235152676
36280,3004,3957,poppins,arial,poppins,2,winners,7245.0,3565.0,2,1,1920,966,Firefox|*|Windows|*|undefined,normal,1616235158007
36281,3004,3957,source_serif_pro,georgia,source_serif_pro,3,winners,16255.0,11768.0,4,3,1920,966,Firefox|*|Windows|*|undefined,normal,1616235165020
36282,3004,3957,open_sans,merriweather,merriweather,4,winners,5092.0,8334.0,2,2,1920,966,Firefox|*|Windows|*|undefined,normal,1616235170509
36283,3004,3957,open_sans,arial,open_sans,5,losers,9357.0,6067.0,3,2,1920,966,Firefox|*|Windows|*|undefined,normal,1616235175572
36284,3004,3957,georgia,times,georgia,6,losers,4985.0,2284.0,2,1,1920,966,Firefox|*|Windows|*|undefined,normal,1616235179212
36285,3004,3957,merriweather,source_serif_pro,merriweather,7,winners,20141.0,14827.0,4,3,1920,966,Firefox|*|Windows|*|undefined,normal,1616235187303
36286,3004,3957,poppins,roboto,poppins,8,winners,5309.0,2386.0,2,1,1920,966,Firefox|*|Windows|*|undefined,normal,1616235191116
36287,3004,3957,roboto,georgia,roboto,9,losers,10644.0,6811.0,3,2,1920,966,Firefox|*|Windows|*|undefined,normal,1616235196772
36288,3004,3957,open_sans,source_serif_pro,open_sans,10,losers,8231.0,5063.0,3,2,1920,966,Firefox|*|Windows|*|undefined,normal,1616235201709
36289,3004,3957,merriweather,poppins,poppins,11,winners,830.0,2303.0,1,1,1920,966,Firefox|*|Windows|*|undefined,normal,1616235204012
36290,3004,3957,merriweather,open_sans,merriweather,12,losers,13333.0,10220.0,4,3,1920,966,Firefox|*|Windows|*|undefined,normal,1616235209780
36291,3004,3957,roboto,merriweather,merriweather,13,losers,6344.0,8759.0,3,3,1920,966,Firefox|*|Windows|*|undefined,normal,1616235214613
36292,3004,3957,poppins,merriweather,poppins,14,final,8988.0,5730.0,3,2,1920,966,Firefox|*|Windows|*|undefined,normal,1616235219476
36293,3004,3957,poppins,roboto,poppins,14,validation,10486.0,6462.0,3,2,1920,966,Firefox|*|Windows|*|undefined,normal,1616235224854
36294,3005,3958,times,merriweather,merriweather,1,winners,2074.9949999153614,6259.065000107512,1,1,1818,886,Chrome|*|Windows|*|undefined,normal,1616235221832
36295,3004,3957,open_sans,arial,open_sans,14,validation,3634.0,1884.0,2,1,1920,966,Firefox|*|Windows|*|undefined,normal,1616235227404
36296,3004,3957,source_serif_pro,georgia,source_serif_pro,14,validation,11508.0,8595.0,4,3,1920,966,Firefox|*|Windows|*|undefined,normal,1616235232372
36297,3004,3957,roboto,times,roboto,14,validation,4181.0,2144.0,2,1,1920,966,Firefox|*|Windows|*|undefined,normal,1616235235405
36298,3005,3958,roboto,georgia,georgia,2,winners,16569.744999986142,19082.279999973252,1,1,1818,886,Chrome|*|Windows|*|undefined,normal,1616235240921
36299,3005,3958,arial,source_serif_pro,arial,3,winners,5853.2749998848885,2851.500000106171,2,1,1818,886,Chrome|*|Windows|*|undefined,normal,1616235244912
36300,3005,3958,poppins,open_sans,poppins,4,winners,6337.714999914169,3028.679999988526,2,1,1818,886,Chrome|*|Windows|*|undefined,normal,1616235249713
36301,3005,3958,roboto,open_sans,open_sans,5,losers,1162.0499999262393,2738.4349999483675,1,1,1818,886,Chrome|*|Windows|*|undefined,normal,1616235252456
36302,3005,3958,source_serif_pro,times,source_serif_pro,6,losers,4153.36999995634,2212.4799999874085,2,1,1818,886,Chrome|*|Windows|*|undefined,normal,1616235255569
36303,3005,3958,poppins,arial,poppins,7,winners,4364.77499990724,2090.4399999417365,2,1,1818,886,Chrome|*|Windows|*|undefined,normal,1616235258521
36304,3005,3958,georgia,merriweather,merriweather,8,winners,1412.840000120923,3148.2400000095367,1,1,1818,886,Chrome|*|Windows|*|undefined,normal,1616235261672
36305,3005,3958,georgia,arial,arial,9,losers,1547.4450001493096,3104.490000056103,1,1,1818,886,Chrome|*|Windows|*|undefined,normal,1616235264784
36306,3005,3958,open_sans,source_serif_pro,open_sans,10,losers,5607.17000043951,3228.3250000327826,2,1,1818,886,Chrome|*|Windows|*|undefined,normal,1616235268712
36307,3005,3958,merriweather,poppins,merriweather,11,winners,4529.860000126064,2148.4950000885874,2,1,1818,886,Chrome|*|Windows|*|undefined,normal,1616235271737
36308,3005,3958,open_sans,arial,open_sans,12,losers,4522.910000057891,2201.914999866858,2,1,1818,886,Chrome|*|Windows|*|undefined,normal,1616235274776
36309,3005,3958,poppins,open_sans,poppins,13,losers,4271.054999670014,1794.96999992989,2,1,1818,886,Chrome|*|Windows|*|undefined,normal,1616235278049
36310,3005,3958,merriweather,poppins,merriweather,14,final,4096.155000152066,1900.1500001177192,2,1,1818,886,Chrome|*|Windows|*|undefined,normal,1616235280920
36311,3005,3958,open_sans,source_serif_pro,open_sans,14,validation,3583.329999819398,1763.3599999826401,2,1,1818,886,Chrome|*|Windows|*|undefined,normal,1616235283521
36312,3005,3958,georgia,roboto,georgia,14,validation,3984.865000238642,1868.3549999259412,2,1,1818,886,Chrome|*|Windows|*|undefined,normal,1616235286376
36313,3005,3958,merriweather,times,merriweather,14,validation,3773.484999779612,1826.0649999137968,2,1,1818,886,Chrome|*|Windows|*|undefined,normal,1616235289034
36314,3005,3958,poppins,open_sans,open_sans,14,validation,1120.6549999769777,3104.2200000956655,1,1,1818,886,Chrome|*|Windows|*|undefined,normal,1616235292145
36318,3006,3959,times,georgia,georgia,1,winners,6303.999999999651,9895.999999999767,2,2,1280,913,Chrome|*|Windows|*|undefined,normal,1616239084842
36319,3006,3959,open_sans,roboto,open_sans,2,winners,5911.000000000116,2819.999999999767,2,1,1280,913,Chrome|*|Windows|*|undefined,normal,1616239088664
36320,3006,3959,arial,poppins,arial,3,winners,4732.000000000582,2198.0000000003492,2,1,1280,913,Chrome|*|Windows|*|undefined,normal,1616239091881
36321,3006,3959,source_serif_pro,merriweather,source_serif_pro,4,winners,11093.00000000035,7528.000000000233,3,2,1280,913,Chrome|*|Windows|*|undefined,normal,1616239098376
36322,3006,3959,merriweather,poppins,merriweather,5,losers,5170.000000000116,2451.0,2,1,1280,913,Chrome|*|Windows|*|undefined,normal,1616239101794
36323,3006,3959,times,roboto,times,6,losers,7261.0,3675.000000000233,2,1,1280,913,Chrome|*|Windows|*|undefined,normal,1616239106431
36324,3006,3959,source_serif_pro,open_sans,open_sans,7,winners,1933.0,3212.9999999996508,1,1,1280,913,Chrome|*|Windows|*|undefined,normal,1616239109647
36325,3006,3959,georgia,arial,arial,8,winners,1514.9999999997672,2740.9999999998836,1,1,1280,913,Chrome|*|Windows|*|undefined,normal,1616239112392
36326,3006,3959,times,merriweather,times,9,losers,4027.000000000233,2010.0000000002328,2,1,1280,913,Chrome|*|Windows|*|undefined,normal,1616239115214
36327,3006,3959,source_serif_pro,georgia,georgia,10,losers,1005.0000000001164,1949.0,1,1,1280,913,Chrome|*|Windows|*|undefined,normal,1616239117166
36328,3006,3959,arial,open_sans,arial,11,winners,5916.999999999884,3117.9999999998836,2,1,1280,913,Chrome|*|Windows|*|undefined,normal,1616239121518
36329,3006,3959,georgia,times,times,12,losers,4534.0000000006985,6242.000000000233,2,2,1280,913,Chrome|*|Windows|*|undefined,normal,1616239125677
36330,3006,3959,times,open_sans,open_sans,13,losers,1036.0000000001164,2190.0000000001164,1,1,1280,913,Chrome|*|Windows|*|undefined,normal,1616239127871
36331,3006,3959,open_sans,arial,arial,14,final,5149.999999999651,6853.999999999884,2,2,1280,913,Chrome|*|Windows|*|undefined,normal,1616239132093
