id_user,win,lose,dwell_time_win,dwell_time_lose,matchup,win_font,win_grayscale,win_stroke_contrast,win_weight,win_avg_ascender_length,win_avg_descender_length,win_avg_char_width_lower,win_lower_width_sd,win_lower_char_space,win_lower_x_height,lose_font,lose_grayscale,lose_stroke_contrast,lose_weight,lose_avg_ascender_length,lose_avg_descender_length,lose_avg_char_width_lower,lose_lower_width_sd,lose_lower_char_space,lose_lower_x_height
3669,arial,roboto,4335.204999952111,2032.7549999929035,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3682,arial,roboto,7447.245000043884,4774.050000006333,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3683,arial,roboto,18297.16999991983,12519.239999936894,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3697,arial,roboto,9818.394999951124,7917.245000018738,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3705,arial,roboto,8064.305000036256,5935.789999988629,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3706,arial,roboto,2204.939999999653,1073.789999998582,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3731,arial,roboto,4461.000000000058,2213.0,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3732,arial,roboto,3601.855000248179,1674.7149999719113,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3735,arial,roboto,13378.669999999924,4873.990000000224,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3741,arial,roboto,7060.000000055879,2842.9999998770654,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3745,arial,roboto,24258.0,15567.0,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3747,arial,roboto,11713.700000429526,7426.475000102073,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3755,arial,roboto,3438.0,1455.0,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3767,arial,roboto,2490.689999976661,1108.905000001192,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3771,arial,roboto,49195.04500011681,40340.81000019796,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3817,arial,roboto,6762.134999999078,3052.714999999851,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3842,arial,roboto,13832.514999900011,9974.850000115111,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3856,arial,roboto,18517.99999999639,8966.00000000035,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3878,arial,roboto,15753.954999996233,9060.154999999097,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3886,arial,roboto,3864.670000039041,2552.0499999984168,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3893,arial,roboto,12506.885000038892,8985.779999988154,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3905,arial,roboto,4561.595000000205,2290.535000000091,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3916,arial,roboto,8039.399999892339,4383.854999905452,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3923,arial,roboto,10409.340000001946,7497.120000003604,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3959,arial,roboto,2732.640000001993,1213.2750000455417,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3991,arial,roboto,16613.394999760203,10565.90999988839,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3997,arial,roboto,20376.244999933988,10060.31999993138,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
4011,arial,roboto,15562.950000021374,13052.865000005111,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
4013,arial,roboto,10357.62000014074,7199.649999849498,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
4035,arial,roboto,5387.644999660552,2889.8000000044703,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
4051,arial,roboto,14701.0,10275.0,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
4054,arial,roboto,19550.44499997166,16030.979999981357,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
4055,arial,roboto,846.9999998342246,456.99999993667006,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
4064,arial,roboto,7532.204999995884,5333.504999987781,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
4066,arial,roboto,13084.0,9445.0,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
4067,arial,roboto,4979.67999993125,3315.4699999140576,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
4077,arial,roboto,42862.82500000135,33182.89500000118,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
4094,arial,roboto,13434.999999997672,12010.999999998605,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
4096,arial,roboto,18880.615000000107,9216.77000000002,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
4111,arial,roboto,4208.719999995083,2084.239999996498,"arial, roboto",arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
2,poppins,roboto,942.124999999578,485.9049999995477,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
612,poppins,roboto,10997.664999915289,1567.0999999856576,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
2974,poppins,roboto,2211.204999999609,1020.2149999968242,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3004,poppins,roboto,10486.0,6462.0,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3010,poppins,roboto,14977.05000010319,11456.875000149012,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3021,poppins,roboto,6109.819999983301,2727.289999995264,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3031,poppins,roboto,2620.289999991656,1214.985000086017,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3032,poppins,roboto,2450.3599999588914,1725.5049999803305,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3038,poppins,roboto,1001.479999977164,737.3649999499321,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3041,poppins,roboto,4818.04500000726,2415.890000003856,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3043,poppins,roboto,4456.795000121929,2089.7600000025705,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3048,poppins,roboto,6457.750000016298,3251.5300000086427,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3059,poppins,roboto,17677.5899999775,10949.149999942165,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3070,poppins,roboto,2477.0,1473.0,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3082,poppins,roboto,2494.745000000112,1133.2400000002235,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3085,poppins,roboto,4008.254999935161,1854.3049999861976,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3093,poppins,roboto,493.5249999980442,288.8849999872036,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3094,poppins,roboto,802.5400000624359,405.90000012889504,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3100,poppins,roboto,19729.01499998989,15983.280000044031,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3109,poppins,roboto,5243.000000016764,2077.999999979511,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3112,poppins,roboto,11715.0,7483.0,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3116,poppins,roboto,5603.194999974221,2689.284999971278,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3119,poppins,roboto,19692.03000026755,10275.030000135304,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3121,poppins,roboto,6700.344999902882,4847.384999971837,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3122,poppins,roboto,5208.845000015572,3740.994999883696,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3124,poppins,roboto,1517.2900000034133,805.1750000013271,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3127,poppins,roboto,4804.589999839664,2530.844999942929,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3138,poppins,roboto,584.9999999627471,253.9999999571592,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3150,poppins,roboto,7840.655000181869,5051.115000038408,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3172,poppins,roboto,24596.0,16495.0,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3173,poppins,roboto,50713.64999999944,9818.229999998584,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3335,poppins,roboto,11299.630000256002,7440.730000147596,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3343,poppins,roboto,3958.7700000042096,1775.8300000056624,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3356,poppins,roboto,53699.89999994869,42190.63999998616,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3370,poppins,roboto,5840.895000379533,2553.6950000096112,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3379,poppins,roboto,16304.000000003723,9070.999999996277,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3388,poppins,roboto,14658.0,11328.0,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3400,poppins,roboto,11630.160000000616,6515.254999976605,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3421,poppins,roboto,1124.1000000010245,308.5750000011176,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3424,poppins,roboto,5668.835000018589,3835.550000017975,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3434,poppins,roboto,3495.0,1639.0,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3439,poppins,roboto,939.9350000312552,483.8400000007823,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3443,poppins,roboto,3705.9599999920474,2433.8900000147987,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3446,poppins,roboto,1754.9999998882413,797.0000000204891,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3459,poppins,roboto,606.145000027027,324.8650000314228,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3460,poppins,roboto,2069.06500000332,820.7150000016554,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3463,poppins,roboto,699.1150000249036,399.585000006482,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3464,poppins,roboto,36792.26999999909,14510.114999999292,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3468,poppins,roboto,2714.350000000093,1341.3949999994363,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3475,poppins,roboto,896.8449999992736,496.41499999770895,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3498,poppins,roboto,1253.250000001397,877.1750000012107,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3504,poppins,roboto,8700.534999981755,5822.394999995595,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3508,poppins,roboto,1198.8500000006752,441.6049999999814,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3509,poppins,roboto,5706.634999951348,4105.800000019372,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3510,poppins,roboto,4102.5450000002165,1654.5550000001094,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3520,poppins,roboto,7239.970000111498,3413.4300000732765,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3530,poppins,roboto,46291.284999998985,24607.705000001937,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3536,poppins,roboto,8716.950000009034,6324.905000001192,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3541,poppins,roboto,2787.924999953248,1133.9049999369308,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3551,poppins,roboto,817.1750000002794,400.8150000008754,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3552,poppins,roboto,12737.389999998442,8654.975000001257,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3581,poppins,roboto,10346.644999998156,6924.734999997076,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3589,poppins,roboto,7600.494999999879,3625.444999999832,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3592,poppins,roboto,4626.200000027893,2444.034999993164,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3595,poppins,roboto,6487.880000029691,4133.215000038035,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3596,poppins,roboto,1809.895000006072,1130.4650000021793,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3602,poppins,roboto,1665.999999968335,858.0000000074506,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3604,poppins,roboto,12449.03499999782,9915.459999989253,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3611,poppins,roboto,915.0999999984632,427.5999999954365,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
3613,poppins,roboto,5202.449999999721,2484.699999999953,"poppins, roboto",poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453
