,toggle_id_user,toggle_fam_level,toggle_font,toggle_grayscale,toggle_stroke_contrast,toggle_weight,toggle_avg_ascender_length,toggle_avg_descender_length,toggle_avg_char_width_lower,toggle_lower_width_sd,toggle_lower_char_space,toggle_lower_x_height,pre_age,pre_reading_speed,pre_reading_frequency,outcome
214,3107,4,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,28,7,6,0
215,3107,4,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,28,7,6,0
216,3112,4,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,41,5,7,0
217,3112,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,41,5,7,0
218,3112,2,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,41,5,7,0
219,3112,2,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,41,5,7,0
220,3112,1,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,41,5,7,0
221,3112,1,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,41,5,7,0
222,3112,2,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,41,5,7,0
223,3112,1,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,41,5,7,1
224,3104,5,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,25,7,7,0
225,3104,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,25,7,7,1
226,3104,5,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,25,7,7,1
227,3104,4,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,25,7,7,1
228,3104,5,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,25,7,7,1
229,3104,4,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,25,7,7,0
230,3104,5,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,25,7,7,1
231,3104,4,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,25,7,7,0
232,3119,3,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,28,6,8,0
233,3119,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,28,6,8,0
234,3119,3,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,28,6,8,0
235,3119,4,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,28,6,8,0
236,3119,4,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,28,6,8,1
237,3119,3,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,28,6,8,0
238,3118,4,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,28,7,4,0
239,3118,3,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,28,7,4,1
240,3118,4,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,28,7,4,1
241,3118,4,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,28,7,4,0
242,3118,4,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,28,7,4,0
243,3118,4,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,28,7,4,0
244,3118,3,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,28,7,4,1
245,3122,3,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,59,6,7,0
246,3122,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,59,6,7,0
247,3122,1,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,59,6,7,1
248,3122,2,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,59,6,7,0
249,3122,2,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,59,6,7,1
250,3122,1,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,59,6,7,0
251,3122,2,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,59,6,7,0
252,3122,1,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,59,6,7,1
253,3125,3,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,28,7,4,0
254,3125,3,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,28,7,4,0
255,3125,3,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,28,7,4,0
256,3125,4,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,28,7,4,1
257,3125,4,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,28,7,4,0
258,3125,4,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,28,7,4,0
259,3125,4,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,28,7,4,0
260,3125,3,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,28,7,4,0
261,3117,2,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,33,7,8,0
262,3117,3,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,33,7,8,1
263,3117,3,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,33,7,8,0
264,3117,4,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,33,7,8,1
265,3117,2,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,33,7,8,0
266,3117,2,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,33,7,8,0
267,3117,1,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,33,7,8,1
268,3117,3,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,33,7,8,0
269,3124,5,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,25,7,8,0
270,3124,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,25,7,8,0
271,3124,4,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,25,7,8,0
272,3124,5,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,25,7,8,0
273,3124,4,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,25,7,8,0
274,3124,5,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,25,7,8,0
275,3124,4,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,25,7,8,1
276,3124,5,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,25,7,8,0
277,3127,4,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,28,7,6,0
278,3127,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,28,7,6,0
279,3127,3,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,28,7,6,0
280,3127,4,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,28,7,6,1
281,3127,4,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,28,7,6,0
282,3127,3,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,28,7,6,0
283,3127,3,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,28,7,6,0
284,3129,3,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,28,7,7,1
285,3129,3,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,28,7,7,0
286,3129,4,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,28,7,7,0
287,3129,4,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,28,7,7,0
288,3129,3,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,28,7,7,0
289,3129,3,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,28,7,7,0
290,3129,4,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,28,7,7,0
291,3129,2,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,28,7,7,0
292,3131,5,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,28,5,7,1
293,3131,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,28,5,7,0
294,3131,1,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,28,5,7,0
295,3131,2,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,28,5,7,1
296,3131,1,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,28,5,7,0
297,3131,1,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,28,5,7,0
298,3131,1,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,28,5,7,1
299,3131,1,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,28,5,7,0
300,3133,4,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,37,4,7,1
301,3133,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,37,4,7,0
302,3133,2,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,37,4,7,0
303,3133,5,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,37,4,7,0
304,3133,2,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,37,4,7,0
305,3133,2,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,37,4,7,0
306,3133,1,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,37,4,7,0
307,3133,1,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,37,4,7,0
308,3135,4,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,25,6,7,0
309,3135,3,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,25,6,7,1
310,3135,2,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,25,6,7,1
311,3135,5,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,25,6,7,0
312,3135,3,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,25,6,7,1
313,3135,2,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,25,6,7,0
314,3135,2,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,25,6,7,1
315,3135,2,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,25,6,7,0
316,3142,4,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,51,5,8,0
317,3142,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,51,5,8,1
318,3142,3,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,51,5,8,0
319,3142,3,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,51,5,8,0
320,3142,2,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,51,5,8,0
321,3142,2,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,51,5,8,0
322,3142,3,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,51,5,8,0
323,3142,3,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,51,5,8,0
324,3150,5,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,19,5,6,1
325,3150,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,19,5,6,1
326,3150,3,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,19,5,6,1
327,3150,1,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,19,5,6,0
328,3150,3,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,19,5,6,1
329,3150,1,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,19,5,6,1
330,3150,1,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,19,5,6,0
331,3150,1,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,19,5,6,0
332,3144,5,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,23,7,8,1
333,3144,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,23,7,8,0
334,3144,4,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,23,7,8,0
335,3144,5,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,23,7,8,1
336,3144,5,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,23,7,8,1
337,3144,4,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,23,7,8,1
338,3144,5,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,23,7,8,0
339,3144,5,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,23,7,8,1
340,3155,2,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,24,5,6,0
341,3155,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,24,5,6,0
342,3155,3,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,24,5,6,1
343,3155,4,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,24,5,6,0
344,3155,2,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,24,5,6,0
345,3155,4,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,24,5,6,0
346,3155,2,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,24,5,6,1
347,3155,5,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,24,5,6,0
348,3163,5,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,32,7,8,1
349,3163,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,32,7,8,1
350,3163,5,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,32,7,8,0
351,3163,5,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,32,7,8,0
352,3163,4,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,32,7,8,0
353,3163,4,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,32,7,8,0
354,3163,5,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,32,7,8,0
355,3163,5,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,32,7,8,1
356,3164,4,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,32,6,5,0
357,3164,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,32,6,5,0
358,3164,4,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,32,6,5,0
359,3164,5,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,32,6,5,1
360,3164,5,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,32,6,5,0
361,3164,4,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,32,6,5,0
362,3164,4,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,32,6,5,0
363,3164,5,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,32,6,5,0
364,3166,4,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,38,3,7,0
365,3166,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,38,3,7,1
366,3166,2,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,38,3,7,0
367,3166,2,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,38,3,7,1
368,3166,5,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,38,3,7,0
369,3166,1,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,38,3,7,1
370,3166,2,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,38,3,7,0
371,3166,1,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,38,3,7,0
372,3165,5,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,41,4,7,1
373,3165,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,41,4,7,0
374,3165,1,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,41,4,7,1
375,3165,2,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,41,4,7,0
376,3165,3,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,41,4,7,0
377,3165,1,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,41,4,7,0
378,3165,2,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,41,4,7,0
379,3165,1,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,41,4,7,1
380,3172,3,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,52,4,3,0
381,3172,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,52,4,3,1
382,3172,3,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,52,4,3,1
383,3172,3,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,52,4,3,0
384,3172,3,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,52,4,3,0
385,3172,2,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,52,4,3,0
386,3172,2,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,52,4,3,0
387,3172,2,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,52,4,3,1
388,3173,3,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,29,7,3,0
389,3173,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,29,7,3,0
390,3173,3,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,29,7,3,1
391,3175,3,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,31,3,8,1
392,3175,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,31,3,8,1
393,3175,2,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,31,3,8,0
394,3175,3,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,31,3,8,1
395,3175,4,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,31,3,8,1
396,3175,1,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,31,3,8,1
397,3175,2,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,31,3,8,1
398,3175,2,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,31,3,8,0
399,3345,4,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,22,7,6,0
400,3345,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,22,7,6,0
401,3345,2,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,22,7,6,0
402,3345,2,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,22,7,6,0
403,3345,3,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,22,7,6,1
404,3345,2,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,22,7,6,0
405,3345,2,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,22,7,6,1
406,3345,2,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,22,7,6,0
407,3335,4,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,34,5,7,1
408,3335,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,34,5,7,1
409,3370,2,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,39,7,8,0
410,3370,2,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,39,7,8,0
411,3370,2,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,39,7,8,0
412,3370,2,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,39,7,8,0
413,3370,2,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,39,7,8,1
414,3370,2,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,39,7,8,1
415,3370,2,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,39,7,8,0
416,3370,2,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,39,7,8,1
417,3408,4,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,34,6,5,1
418,3408,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,34,6,5,0
419,3408,3,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,34,6,5,1
420,3408,2,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,34,6,5,1
421,3408,3,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,34,6,5,1
422,3408,2,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,34,6,5,1
423,3408,2,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,34,6,5,1
424,3408,2,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,34,6,5,0
425,3388,5,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,27,6,6,1
426,3388,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,27,6,6,1
427,3388,3,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,27,6,6,1
428,3388,2,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,27,6,6,1
429,3388,2,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,27,6,6,1
430,3388,2,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,27,6,6,1
431,3388,2,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,27,6,6,1
432,3388,2,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,27,6,6,1
433,3415,4,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,38,5,6,0
434,3415,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,38,5,6,0
435,3415,3,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,38,5,6,0
436,3415,5,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,38,5,6,0
437,3415,3,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,38,5,6,0
438,3415,2,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,38,5,6,1
439,3415,3,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,38,5,6,0
440,3415,3,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,38,5,6,0
441,3434,1,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,27,4,0,1
442,3434,1,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,27,4,0,1
