post_toggle_physical_exertion,post_toggle_rushed,post_toggle_rec_familiarity,comp_pass_fam,pre_language_native,pre_vision_correction,pre_usual_reading_device,pre_read_to_children,pre_language_other,pre_education_level,pre_reading4leisure_frequency,pre_medical_condition,pre_current_device,comp_font,pre_reading4work_frequency,pre_gender,post_toggle_follow_rec,pre_normal_vision,wpm_font,pre_reading_comfort,pre_under_influence,pre_usual_working_device,wpm_wpm
1,1,4.0,2.0,english,none,"paper, tablet",no,none,high school/ged,everyday,none,laptop,calibri,everyday,male,yes,yes,calibri,very comfortable,none,laptop,144
1,1,4.0,2.0,english,none,"paper, tablet",no,none,high school/ged,everyday,none,laptop,helvetica,everyday,male,yes,yes,helvetica,very comfortable,none,laptop,192
1,1,4.0,2.0,english,none,"paper, tablet",no,none,high school/ged,everyday,none,laptop,helvetica,everyday,male,yes,yes,helvetica,very comfortable,none,laptop,166
1,1,4.0,1.0,english,none,"paper, tablet",no,none,high school/ged,everyday,none,laptop,helvetica,everyday,male,yes,yes,helvetica,very comfortable,none,laptop,188
1,1,4.0,1.0,english,none,"paper, tablet",no,none,high school/ged,everyday,none,laptop,helvetica,everyday,male,yes,yes,helvetica,very comfortable,none,laptop,186
1,1,4.0,1.0,english,none,"paper, tablet",no,none,high school/ged,everyday,none,laptop,noto_sans,everyday,male,yes,yes,noto_sans,very comfortable,none,laptop,157
1,1,4.0,1.0,english,none,"paper, tablet",no,none,high school/ged,everyday,none,laptop,noto_sans,everyday,male,yes,yes,noto_sans,very comfortable,none,laptop,150
1,1,4.0,1.0,english,none,"paper, tablet",no,none,high school/ged,everyday,none,laptop,noto_sans,everyday,male,yes,yes,noto_sans,very comfortable,none,laptop,162
1,1,4.0,1.0,english,none,"paper, tablet",no,none,high school/ged,everyday,none,laptop,noto_sans,everyday,male,yes,yes,noto_sans,very comfortable,none,laptop,185
1,1,4.0,3.0,english,none,"paper, tablet",no,none,high school/ged,everyday,none,laptop,times,everyday,male,yes,yes,times,very comfortable,none,laptop,145
1,1,4.0,3.0,english,none,"paper, tablet",no,none,high school/ged,everyday,none,laptop,times,everyday,male,yes,yes,times,very comfortable,none,laptop,184
1,1,4.0,2.0,english,none,"paper, tablet",no,none,high school/ged,everyday,none,laptop,times,everyday,male,yes,yes,times,very comfortable,none,laptop,180
1,1,4.0,2.0,english,none,"paper, tablet",no,none,high school/ged,everyday,none,laptop,times,everyday,male,yes,yes,times,very comfortable,none,laptop,158
2,2,4.0,1.0,english,none,"paper, kindle or other e-reader",no,none,some college,2-3 times a week,none,laptop,arial,2-3 times a week,female,yes,yes,arial,very comfortable,none,"paper, laptop",276
2,2,4.0,1.0,english,none,"paper, kindle or other e-reader",no,none,some college,2-3 times a week,none,laptop,arial,2-3 times a week,female,yes,yes,arial,very comfortable,none,"paper, laptop",371
2,2,4.0,2.0,english,none,"paper, kindle or other e-reader",no,none,some college,2-3 times a week,none,laptop,arial,2-3 times a week,female,yes,yes,arial,very comfortable,none,"paper, laptop",318
2,2,4.0,2.0,english,none,"paper, kindle or other e-reader",no,none,some college,2-3 times a week,none,laptop,arial,2-3 times a week,female,yes,yes,arial,very comfortable,none,"paper, laptop",325
2,2,4.0,2.0,english,none,"paper, kindle or other e-reader",no,none,some college,2-3 times a week,none,laptop,calibri,2-3 times a week,female,yes,yes,calibri,very comfortable,none,"paper, laptop",332
2,2,4.0,2.0,english,none,"paper, kindle or other e-reader",no,none,some college,2-3 times a week,none,laptop,calibri,2-3 times a week,female,yes,yes,calibri,very comfortable,none,"paper, laptop",276
2,2,4.0,1.0,english,none,"paper, kindle or other e-reader",no,none,some college,2-3 times a week,none,laptop,calibri,2-3 times a week,female,yes,yes,calibri,very comfortable,none,"paper, laptop",295
2,2,4.0,1.0,english,none,"paper, kindle or other e-reader",no,none,some college,2-3 times a week,none,laptop,calibri,2-3 times a week,female,yes,yes,calibri,very comfortable,none,"paper, laptop",321
2,2,4.0,2.0,english,none,"paper, kindle or other e-reader",no,none,some college,2-3 times a week,none,laptop,garamond,2-3 times a week,female,yes,yes,garamond,very comfortable,none,"paper, laptop",380
2,2,4.0,2.0,english,none,"paper, kindle or other e-reader",no,none,some college,2-3 times a week,none,laptop,garamond,2-3 times a week,female,yes,yes,garamond,very comfortable,none,"paper, laptop",338
2,2,4.0,1.0,english,none,"paper, kindle or other e-reader",no,none,some college,2-3 times a week,none,laptop,garamond,2-3 times a week,female,yes,yes,garamond,very comfortable,none,"paper, laptop",364
2,2,4.0,1.0,english,none,"paper, kindle or other e-reader",no,none,some college,2-3 times a week,none,laptop,garamond,2-3 times a week,female,yes,yes,garamond,very comfortable,none,"paper, laptop",283
2,2,4.0,1.0,english,none,"paper, kindle or other e-reader",no,none,some college,2-3 times a week,none,laptop,noto_sans,2-3 times a week,female,yes,yes,noto_sans,very comfortable,none,"paper, laptop",257
2,2,4.0,1.0,english,none,"paper, kindle or other e-reader",no,none,some college,2-3 times a week,none,laptop,noto_sans,2-3 times a week,female,yes,yes,noto_sans,very comfortable,none,"paper, laptop",349
2,2,4.0,1.0,english,none,"paper, kindle or other e-reader",no,none,some college,2-3 times a week,none,laptop,noto_sans,2-3 times a week,female,yes,yes,noto_sans,very comfortable,none,"paper, laptop",345
2,2,4.0,1.0,english,none,"paper, kindle or other e-reader",no,none,some college,2-3 times a week,none,laptop,noto_sans,2-3 times a week,female,yes,yes,noto_sans,very comfortable,none,"paper, laptop",379
2,2,4.0,3.0,english,none,"paper, kindle or other e-reader",no,none,some college,2-3 times a week,none,laptop,times,2-3 times a week,female,yes,yes,times,very comfortable,none,"paper, laptop",361
2,2,4.0,3.0,english,none,"paper, kindle or other e-reader",no,none,some college,2-3 times a week,none,laptop,times,2-3 times a week,female,yes,yes,times,very comfortable,none,"paper, laptop",388
2,2,4.0,2.0,english,none,"paper, kindle or other e-reader",no,none,some college,2-3 times a week,none,laptop,times,2-3 times a week,female,yes,yes,times,very comfortable,none,"paper, laptop",286
2,2,4.0,2.0,english,none,"paper, kindle or other e-reader",no,none,some college,2-3 times a week,none,laptop,times,2-3 times a week,female,yes,yes,times,very comfortable,none,"paper, laptop",312
4,2,3.0,3.0,english,none,"paper, laptop, phone, kindle or other e-reader",yes,none,bachelor's degree (4-years of college),everyday,none,laptop,arial,everyday,male,no,no,arial,very comfortable,none,"paper, laptop, phone",174
4,2,3.0,3.0,english,none,"paper, laptop, phone, kindle or other e-reader",yes,none,bachelor's degree (4-years of college),everyday,none,laptop,arial,everyday,male,no,no,arial,very comfortable,none,"paper, laptop, phone",269
4,2,3.0,4.0,english,none,"paper, laptop, phone, kindle or other e-reader",yes,none,bachelor's degree (4-years of college),everyday,none,laptop,calibri,everyday,male,no,no,calibri,very comfortable,none,"paper, laptop, phone",270
4,2,3.0,4.0,english,none,"paper, laptop, phone, kindle or other e-reader",yes,none,bachelor's degree (4-years of college),everyday,none,laptop,calibri,everyday,male,no,no,calibri,very comfortable,none,"paper, laptop, phone",248
4,2,3.0,1.0,english,none,"paper, laptop, phone, kindle or other e-reader",yes,none,bachelor's degree (4-years of college),everyday,none,laptop,calibri,everyday,male,no,no,calibri,very comfortable,none,"paper, laptop, phone",183
4,2,3.0,1.0,english,none,"paper, laptop, phone, kindle or other e-reader",yes,none,bachelor's degree (4-years of college),everyday,none,laptop,calibri,everyday,male,no,no,calibri,very comfortable,none,"paper, laptop, phone",229
4,2,3.0,1.0,english,none,"paper, laptop, phone, kindle or other e-reader",yes,none,bachelor's degree (4-years of college),everyday,none,laptop,times,everyday,male,no,no,times,very comfortable,none,"paper, laptop, phone",185
4,2,3.0,1.0,english,none,"paper, laptop, phone, kindle or other e-reader",yes,none,bachelor's degree (4-years of college),everyday,none,laptop,times,everyday,male,no,no,times,very comfortable,none,"paper, laptop, phone",221
4,2,3.0,1.0,english,none,"paper, laptop, phone, kindle or other e-reader",yes,none,bachelor's degree (4-years of college),everyday,none,laptop,times,everyday,male,no,no,times,very comfortable,none,"paper, laptop, phone",100
4,2,3.0,1.0,english,none,"paper, laptop, phone, kindle or other e-reader",yes,none,bachelor's degree (4-years of college),everyday,none,laptop,times,everyday,male,no,no,times,very comfortable,none,"paper, laptop, phone",259
1,1,4.0,1.0,english,glasses,"paper, laptop, desktop, phone",yes,none,some college,everyday,none,laptop,arial,2-3 times a week,female,yes,yes,arial,very comfortable,none,"paper, laptop, desktop, phone",185
1,1,4.0,1.0,english,glasses,"paper, laptop, desktop, phone",yes,none,some college,everyday,none,laptop,arial,2-3 times a week,female,yes,yes,arial,very comfortable,none,"paper, laptop, desktop, phone",241
1,1,4.0,1.0,english,glasses,"paper, laptop, desktop, phone",yes,none,some college,everyday,none,laptop,arial,2-3 times a week,female,yes,yes,arial,very comfortable,none,"paper, laptop, desktop, phone",132
1,1,4.0,1.0,english,glasses,"paper, laptop, desktop, phone",yes,none,some college,everyday,none,laptop,arial,2-3 times a week,female,yes,yes,arial,very comfortable,none,"paper, laptop, desktop, phone",184
1,1,4.0,3.0,english,glasses,"paper, laptop, desktop, phone",yes,none,some college,everyday,none,laptop,calibri,2-3 times a week,female,yes,yes,calibri,very comfortable,none,"paper, laptop, desktop, phone",183
1,1,4.0,3.0,english,glasses,"paper, laptop, desktop, phone",yes,none,some college,everyday,none,laptop,calibri,2-3 times a week,female,yes,yes,calibri,very comfortable,none,"paper, laptop, desktop, phone",138
1,1,4.0,1.0,english,glasses,"paper, laptop, desktop, phone",yes,none,some college,everyday,none,laptop,calibri,2-3 times a week,female,yes,yes,calibri,very comfortable,none,"paper, laptop, desktop, phone",67
1,1,4.0,1.0,english,glasses,"paper, laptop, desktop, phone",yes,none,some college,everyday,none,laptop,calibri,2-3 times a week,female,yes,yes,calibri,very comfortable,none,"paper, laptop, desktop, phone",190
1,1,4.0,3.0,english,glasses,"paper, laptop, desktop, phone",yes,none,some college,everyday,none,laptop,noto_sans,2-3 times a week,female,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop, phone",125
1,1,4.0,3.0,english,glasses,"paper, laptop, desktop, phone",yes,none,some college,everyday,none,laptop,noto_sans,2-3 times a week,female,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop, phone",259
1,1,4.0,2.0,english,glasses,"paper, laptop, desktop, phone",yes,none,some college,everyday,none,laptop,noto_sans,2-3 times a week,female,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop, phone",243
1,1,4.0,2.0,english,glasses,"paper, laptop, desktop, phone",yes,none,some college,everyday,none,laptop,noto_sans,2-3 times a week,female,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop, phone",181
