in_users?,in_wpm?,id_user,font,id_passage,font fam,score,pass fam,pass int
1,2,276,noto_sans,20,1,1,4,4
1,2,276,noto_sans,24,1,1,2,4
1,2,277,noto_sans,25,2,1,1,2
1,2,277,noto_sans,28,2,1,1,2
0,2,278,noto_sans,19,1,1,1,3
0,0,278,noto_sans,25,1,0,1,2
1,0,279,noto_sans,24,2,1,1,2
1,2,279,noto_sans,26,2,1,1,3
1,2,281,noto_sans,19,3,1,2,4
1,2,281,noto_sans,28,3,1,1,2
1,2,282,noto_sans,23,1,0.5,1,2
1,2,282,noto_sans,28,1,1,1,2
0,2,283,noto_sans,25,1,1,1,3
0,0,283,noto_sans,26,1,1,1,3
1,0,287,noto_sans,20,2,1,2,4
1,2,287,noto_sans,23,2,0.5,1,2
1,2,287,noto_sans,27,2,1,1,2
1,2,289,noto_sans,19,1,1,1,1
1,2,289,noto_sans,27,1,1,1,3
1,2,291,noto_sans,21,1,0.5,2,3
1,2,291,noto_sans,24,1,1,1,3
1,2,292,noto_sans,20,1,1,1,2
1,2,292,noto_sans,26,1,1,1,2
1,2,293,noto_sans,19,1,1,1,4
1,2,293,noto_sans,28,1,1,1,3
1,2,294,noto_sans,19,2,0,1,1
1,2,294,noto_sans,24,2,1,2,5
1,2,295,noto_sans,19,2,1,2,3
1,2,295,noto_sans,21,2,0.5,2,3
1,2,295,noto_sans,25,2,1,1,4
1,2,297,noto_sans,19,1,1,4,4
1,2,297,noto_sans,20,1,1,3,2
0,2,298,noto_sans,21,3,1,1,4
0,0,298,noto_sans,22,3,1,2,4
0,0,298,noto_sans,26,3,1,1,4
0,0,298,noto_sans,28,3,1,1,3
1,0,299,noto_sans,23,2,0.5,1,2
1,2,299,noto_sans,24,2,1,2,3
1,2,301,noto_sans,24,2,1,1,3
1,2,301,noto_sans,28,2,0.5,1,4
0,2,302,noto_sans,25,2,0.5,4,5
1,0,303,noto_sans,20,1,1,2,3
1,2,303,noto_sans,25,1,1,1,1
0,0,306,noto_sans,20,3,0.5,1,1
0,0,306,noto_sans,28,3,1,1,1
1,0,307,noto_sans,23,2,1,1,3
1,2,307,noto_sans,26,2,1,1,2
1,2,308,noto_sans,25,2,1,1,2
1,2,308,noto_sans,28,2,1,1,2
1,2,309,noto_sans,19,1,1,2,2
1,2,309,noto_sans,21,1,1,2,2
1,2,311,noto_sans,20,1,1,2,4
1,2,311,noto_sans,24,1,1,1,3
1,2,312,noto_sans,25,3,1,1,3
1,2,312,noto_sans,27,3,1,1,4
1,2,314,noto_sans,19,1,1,1,2
1,2,314,noto_sans,28,1,1,1,1
1,2,315,noto_sans,20,2,1,2,2
1,2,315,noto_sans,21,2,1,1,4
1,2,315,noto_sans,27,2,1,1,2
1,2,316,noto_sans,22,1,1,4,2
1,2,316,noto_sans,25,1,1,1,2
1,2,317,noto_sans,25,1,1,1,2
1,2,317,noto_sans,26,1,1,3,4
1,2,318,noto_sans,24,1,0.5,1,2
1,1,318,noto_sans,25,1,1,1,2
1,0,319,noto_sans,25,3,1,1,2
1,2,319,noto_sans,27,3,1,1,2
1,2,320,noto_sans,22,1,0.5,3,3
1,2,320,noto_sans,25,1,0.5,1,3
1,2,321,noto_sans,19,2,1,1,2
1,2,321,noto_sans,25,2,1,1,4
1,2,322,noto_sans,26,2,1,1,2
1,2,322,noto_sans,27,2,1,1,3
1,2,323,noto_sans,26,2,1,1,3
1,2,323,noto_sans,28,2,1,1,3
1,2,325,noto_sans,21,2,1,1,4
1,2,325,noto_sans,26,2,1,1,3
1,2,327,noto_sans,23,2,0.5,2,1
1,2,327,noto_sans,24,2,0.5,1,3
1,2,328,noto_sans,19,2,1,1,2
1,2,328,noto_sans,22,2,0.5,1,2
0,2,329,noto_sans,21,2,1,2,4
0,0,329,noto_sans,24,2,1,2,4
1,0,331,noto_sans,24,3,1,1,2
1,2,331,noto_sans,28,3,1,1,2
0,2,333,noto_sans,19,3,1,2,3
0,0,333,noto_sans,24,3,0.5,2,2
0,0,333,noto_sans,25,3,0.5,3,4
0,0,333,noto_sans,28,3,0,3,3
1,0,334,noto_sans,23,1,0.5,1,1
1,0,334,noto_sans,28,1,1,1,2
1,1,337,noto_sans,25,1,1,1,5
1,2,337,noto_sans,26,1,1,1,3
1,2,339,noto_sans,26,1,0.5,1,1
1,1,339,noto_sans,27,1,1,1,2
1,2,340,noto_sans,22,2,1,2,4
1,2,340,noto_sans,27,2,0.5,1,2
1,2,342,noto_sans,26,2,1,1,4
1,2,342,noto_sans,28,2,1,1,4
1,2,344,noto_sans,24,3,0.5,1,2
1,2,344,noto_sans,26,3,1,1,4
1,2,344,noto_sans,27,3,1,1,3
1,2,345,noto_sans,19,1,0.5,1,1
1,2,345,noto_sans,26,1,1,1,1
1,1,346,noto_sans,20,2,1,2,2
1,2,346,noto_sans,28,2,1,1,3
1,2,347,noto_sans,19,2,1,4,5
1,0,347,noto_sans,21,2,1,5,5
1,2,348,noto_sans,19,3,1,2,3
1,2,348,noto_sans,20,3,1,2,3
1,2,348,noto_sans,21,3,1,1,2
1,2,348,noto_sans,25,3,1,1,3
1,2,350,noto_sans,20,3,1,5,4
1,2,350,noto_sans,28,3,0,5,5
1,1,352,noto_sans,21,3,1,1,4
1,2,352,noto_sans,22,3,1,1,2
1,0,353,noto_sans,26,2,1,1,1
1,2,353,noto_sans,27,2,1,1,1
1,2,354,noto_sans,20,2,1,3,4
1,2,354,noto_sans,23,2,0.5,2,3
1,2,355,noto_sans,19,3,1,3,2
1,2,355,noto_sans,20,3,1,5,4
1,1,355,noto_sans,23,3,1,4,3
1,1,355,noto_sans,25,3,1,4,3
0,1,356,noto_sans,24,1,1,1,1
0,0,356,noto_sans,25,1,1,1,1
0,0,357,noto_sans,19,2,1,1,1
0,0,357,noto_sans,25,2,1,2,1
1,0,358,noto_sans,21,1,1,1,1
1,2,358,noto_sans,25,1,0.5,1,1
1,2,359,noto_sans,20,1,0,1,2
1,2,359,noto_sans,22,1,1,2,3
0,2,362,noto_sans,21,2,1,1,4
0,0,362,noto_sans,25,2,0.5,1,4
0,0,363,noto_sans,25,3,1,1,3
0,0,363,noto_sans,26,3,1,1,3
1,0,364,noto_sans,19,1,1,1,2
1,2,364,noto_sans,22,1,1,2,3
0,2,367,noto_sans,22,2,1,3,3
0,0,367,noto_sans,23,2,0.5,3,3
1,0,368,noto_sans,23,1,0,2,2
1,2,368,noto_sans,28,1,0.5,1,2
1,2,369,noto_sans,22,3,1,1,3
1,2,369,noto_sans,26,3,1,1,3
1,2,369,noto_sans,28,3,1,1,3
1,2,371,noto_sans,25,1,1,2,4
1,2,371,noto_sans,27,1,1,1,3
1,2,372,noto_sans,20,1,1,4,2
1,2,372,noto_sans,24,1,1,1,2
1,2,373,noto_sans,25,1,1,1,1
1,2,373,noto_sans,28,1,1,1,3
1,2,374,noto_sans,22,3,1,4,3
1,2,374,noto_sans,26,3,1,1,2
1,2,375,noto_sans,25,1,1,1,3
1,2,375,noto_sans,26,1,1,1,4
1,2,378,noto_sans,19,2,0.5,3,3
1,2,378,noto_sans,21,2,0.5,4,4
1,2,378,noto_sans,24,2,1,4,4
1,2,378,noto_sans,27,2,1,3,3
1,2,380,noto_sans,24,1,1,1,3
1,2,380,noto_sans,26,1,1,1,2
0,2,382,noto_sans,21,2,1,3,3
0,0,382,noto_sans,26,2,1,3,3
1,0,385,noto_sans,23,1,0.5,1,2
1,2,385,noto_sans,25,1,1,2,2
1,2,386,noto_sans,22,1,1,3,4
1,1,386,noto_sans,23,1,1,2,2
1,2,387,noto_sans,23,3,0.5,1,2
1,2,387,noto_sans,24,3,0.5,2,3
1,2,387,noto_sans,27,3,1,1,2
1,2,388,noto_sans,19,2,0.5,1,2
1,2,388,noto_sans,22,2,1,2,3
1,2,388,noto_sans,24,2,1,3,3
0,2,389,noto_sans,19,3,1,1,4
0,0,389,noto_sans,24,3,0.5,1,3
0,0,389,noto_sans,28,3,1,5,5
0,0,390,noto_sans,24,2,0.5,2,5
0,0,390,noto_sans,25,2,1,2,5
1,0,392,noto_sans,20,1,1,2,4
1,2,392,noto_sans,27,1,1,1,4
1,2,393,noto_sans,21,3,0.5,2,3
1,2,395,noto_sans,21,1,1,1,2
1,2,395,noto_sans,22,1,0.5,2,2
1,2,395,noto_sans,24,1,1,2,2
1,2,396,noto_sans,19,3,0.5,1,4
1,2,396,noto_sans,20,3,1,2,4
1,2,396,noto_sans,22,3,1,2,3
1,2,396,noto_sans,23,3,0.5,1,1
0,2,398,noto_sans,19,1,1,2,2
0,0,398,noto_sans,25,1,0,1,1
1,0,399,noto_sans,21,1,1,1,3
1,2,399,noto_sans,28,1,1,1,2
1,2,400,noto_sans,22,2,1,2,4
1,2,400,noto_sans,27,2,1,1,2
1,2,402,noto_sans,24,1,1,1,2
1,2,403,noto_sans,20,2,1,2,4
1,2,403,noto_sans,23,2,0.5,1,4
1,2,405,noto_sans,22,1,1,4,3
1,2,405,noto_sans,25,1,0.5,1,3
1,2,405,noto_sans,27,1,1,1,2
1,2,405,noto_sans,28,1,1,1,2
1,2,406,noto_sans,19,2,1,3,1
1,2,407,noto_sans,22,2,1,3,3
1,2,407,noto_sans,27,2,1,1,3
1,2,407,noto_sans,28,2,1,1,3
1,2,408,noto_sans,23,1,1,1,1
1,2,408,noto_sans,24,1,0.5,3,2
1,2,410,noto_sans,21,3,1,1,4
1,2,410,noto_sans,28,3,1,1,2
1,2,411,noto_sans,21,1,1,1,2
1,2,411,noto_sans,25,1,1,2,3
0,2,412,noto_sans,21,1,1,3,3
0,0,412,noto_sans,22,1,1,2,5
0,0,413,noto_sans,20,1,1,4,5
0,0,413,noto_sans,21,1,1,2,3
1,0,414,noto_sans,21,2,1,2,3
1,2,414,noto_sans,26,2,1,1,3
0,2,416,noto_sans,19,1,0.5,1,3
0,0,416,noto_sans,24,1,1,1,3
0,0,417,noto_sans,25,3,1,5,3
0,0,417,noto_sans,26,3,0.5,4,3
1,0,418,noto_sans,23,1,0.5,1,2
1,2,418,noto_sans,27,1,1,1,1
1,2,420,noto_sans,19,3,1,1,2
1,2,420,noto_sans,24,3,1,1,2
1,2,420,noto_sans,27,3,1,1,1
1,2,420,noto_sans,28,3,1,1,2
1,2,422,noto_sans,24,2,1,2,4
1,2,422,noto_sans,27,2,1,1,4
1,2,423,noto_sans,20,1,1,2,4
1,2,423,noto_sans,21,1,1,2,2
1,2,424,noto_sans,24,2,0.5,1,2
1,2,424,noto_sans,25,2,1,1,2
0,2,425,noto_sans,26,3,1,4,4
0,0,425,noto_sans,27,3,0.5,3,4
1,0,426,noto_sans,19,2,1,3,3
1,2,426,noto_sans,25,2,1,4,4
1,2,427,noto_sans,26,3,1,1,2
1,2,427,noto_sans,28,3,1,1,2
1,2,431,noto_sans,20,1,1,2,4
1,2,431,noto_sans,22,1,1,2,4
1,2,433,noto_sans,21,3,0.5,2,3
1,2,433,noto_sans,22,3,1,3,5
1,2,433,noto_sans,24,3,0.5,2,2
0,2,434,noto_sans,19,2,1,3,2
0,0,434,noto_sans,26,2,1,1,2
1,0,436,noto_sans,19,2,1,3,2
1,2,436,noto_sans,22,2,1,4,4
1,2,439,noto_sans,20,2,1,2,3
1,2,439,noto_sans,23,2,1,2,2
1,2,439,noto_sans,27,2,1,1,2
1,2,439,noto_sans,28,2,1,1,4
1,2,440,noto_sans,19,3,1,1,3
1,2,440,noto_sans,20,3,1,4,4
1,2,440,noto_sans,23,3,1,1,4
1,1,440,noto_sans,27,3,1,1,4
0,2,441,noto_sans,20,1,0.5,2,3
0,0,441,noto_sans,22,1,1,2,3
0,0,442,noto_sans,19,3,0,3,4
0,0,442,noto_sans,23,3,1,2,3
0,0,442,noto_sans,24,3,1,2,3
1,0,443,noto_sans,20,2,1,2,3
1,2,443,noto_sans,28,2,1,1,2
1,2,444,noto_sans,24,1,1,2,3
1,2,444,noto_sans,28,1,1,1,4
1,2,447,noto_sans,20,3,1,1,4
1,1,447,noto_sans,23,3,1,1,3
0,2,448,noto_sans,24,3,1,2,2
0,0,448,noto_sans,27,3,1,1,3
1,0,449,noto_sans,24,2,1,3,3
1,2,449,noto_sans,25,2,1,3,3
1,2,450,noto_sans,21,3,0.5,3,3
1,2,450,noto_sans,22,3,1,4,5
1,2,450,noto_sans,23,3,0.5,3,5
1,2,450,noto_sans,27,3,1,3,4
0,2,453,noto_sans,23,2,0.5,1,2
0,0,453,noto_sans,27,2,1,1,2
1,0,454,noto_sans,21,1,1,2,4
1,2,454,noto_sans,24,1,1,1,3
1,2,455,noto_sans,24,3,1,2,3
1,2,455,noto_sans,26,3,1,1,3
1,2,456,noto_sans,24,1,0.5,1,3
1,2,456,noto_sans,28,1,1,1,3
1,2,457,noto_sans,21,3,0.5,2,2
1,2,457,noto_sans,23,3,0.5,2,3
1,2,461,noto_sans,19,2,1,3,3
1,2,461,noto_sans,23,2,0.5,1,2
1,2,462,noto_sans,25,2,1,1,3
1,2,462,noto_sans,28,2,1,1,5
1,1,463,noto_sans,23,3,1,5,5
1,2,463,noto_sans,26,3,1,5,5
0,1,465,noto_sans,19,3,1,2,2
0,0,465,noto_sans,26,3,1,1,1
0,0,468,noto_sans,23,,0,2,2
0,0,468,noto_sans,25,,0.5,4,4
1,0,470,noto_sans,20,3,1,3,5
1,2,470,noto_sans,21,3,1,2,4
1,2,470,noto_sans,24,3,1,1,4
1,2,470,noto_sans,27,3,1,2,2
1,2,471,noto_sans,21,3,1,2,4
1,2,471,noto_sans,27,3,1,2,4
1,2,472,noto_sans,19,2,1,1,3
1,2,472,noto_sans,28,2,1,1,3
0,2,473,noto_sans,19,2,1,1,4
0,0,473,noto_sans,22,2,1,1,4
0,0,473,noto_sans,28,2,1,1,4
1,0,474,noto_sans,24,2,1,2,3
1,2,474,noto_sans,27,2,1,1,4
0,2,475,noto_sans,25,1,1,2,4
0,0,475,noto_sans,27,1,0.5,1,2
1,0,476,noto_sans,23,3,0.5,1,2
1,2,476,noto_sans,25,3,1,1,3
1,2,477,noto_sans,19,1,1,1,2
1,2,477,noto_sans,24,1,1,1,4
1,2,478,noto_sans,20,2,1,3,3
1,2,478,noto_sans,28,2,1,1,2
0,2,482,noto_sans,25,3,1,2,2
0,0,482,noto_sans,28,3,0,1,2
1,0,483,noto_sans,19,2,1,1,3
1,2,483,noto_sans,24,2,1,2,3
1,2,484,noto_sans,21,1,1,1,3
1,2,484,noto_sans,26,1,0.5,1,2
0,2,485,noto_sans,19,3,0.5,5,5
0,0,485,noto_sans,28,3,1,5,5
1,0,486,noto_sans,21,2,1,2,1
1,2,486,noto_sans,26,2,0.5,2,2
0,1,487,noto_sans,23,3,1,5,5
0,0,487,noto_sans,27,3,0.5,5,5
0,0,488,noto_sans,23,3,0,1,2
0,0,488,noto_sans,25,3,0.5,1,4
0,0,489,noto_sans,19,2,1,2,3
0,0,489,noto_sans,27,2,1,1,2
1,0,490,noto_sans,21,3,0.5,1,3
1,2,490,noto_sans,24,3,1,1,3
1,2,491,noto_sans,19,3,1,2,3
1,2,491,noto_sans,21,3,1,4,4
1,2,492,noto_sans,19,1,1,2,3
1,2,492,noto_sans,26,1,1,1,1
1,2,495,noto_sans,23,,1,1,1
1,2,495,noto_sans,24,,1,1,3
1,2,496,noto_sans,22,2,1,4,5
1,2,496,noto_sans,28,2,0,5,4
1,1,497,noto_sans,19,1,1,2,2
1,2,497,noto_sans,26,1,1,1,1
1,2,498,noto_sans,22,1,1,2,3
1,2,498,noto_sans,26,1,0.5,1,2
1,2,500,noto_sans,21,1,1,2,2
1,2,500,noto_sans,22,1,1,2,3
1,2,501,noto_sans,19,1,1,2,4
1,2,501,noto_sans,28,1,1,1,3
0,2,503,noto_sans,21,1,1,1,1
0,0,503,noto_sans,26,1,1,1,1
1,0,507,noto_sans,19,1,1,2,1
1,1,507,noto_sans,20,1,0.5,2,2
1,1,509,noto_sans,19,3,1,1,1
1,2,509,noto_sans,20,3,1,1,2
1,2,510,noto_sans,21,2,1,1,3
1,2,510,noto_sans,25,2,1,3,3
1,2,511,noto_sans,22,2,1,3,2
1,2,511,noto_sans,24,2,1,1,2
1,2,512,noto_sans,25,1,1,1,2
1,2,512,noto_sans,27,1,1,1,1
1,2,514,noto_sans,19,1,0.5,1,1
1,1,514,noto_sans,27,1,0.5,1,1
1,2,515,noto_sans,23,3,1,1,3
1,2,515,noto_sans,24,3,1,1,4
1,2,516,noto_sans,21,1,1,2,2
1,2,516,noto_sans,22,1,1,3,2
1,2,517,noto_sans,22,2,1,1,1
1,2,517,noto_sans,27,2,1,1,2
1,2,518,noto_sans,22,2,1,2,3
1,2,518,noto_sans,26,2,1,1,2
1,1,519,noto_sans,19,1,1,1,2
1,2,519,noto_sans,27,1,1,1,3
1,2,521,noto_sans,25,2,1,3,3
1,2,521,noto_sans,28,2,1,3,4
1,2,522,noto_sans,27,3,1,3,4
1,2,522,noto_sans,28,3,1,3,4
1,2,523,noto_sans,25,1,1,1,4
1,2,523,noto_sans,28,1,1,1,2
1,2,524,noto_sans,20,3,1,3,5
1,2,524,noto_sans,22,3,1,2,3
1,2,525,noto_sans,19,2,1,1,1
1,2,525,noto_sans,24,2,1,1,2
1,2,527,noto_sans,19,3,1,2,4
1,2,527,noto_sans,26,3,1,1,3
1,2,529,noto_sans,20,3,1,3,4
1,2,529,noto_sans,23,3,0.5,2,2
0,2,530,noto_sans,24,2,1,2,4
0,0,530,noto_sans,28,2,1,1,2
1,0,532,noto_sans,25,3,1,1,3
1,2,532,noto_sans,27,3,1,1,1
1,2,534,noto_sans,19,3,1,1,2
1,1,534,noto_sans,20,3,0.5,1,2
1,2,536,noto_sans,23,3,1,1,2
1,2,536,noto_sans,26,3,1,1,1
1,2,538,noto_sans,23,1,1,1,2
1,2,538,noto_sans,28,1,1,1,3
1,2,539,noto_sans,24,2,1,2,3
1,2,539,noto_sans,27,2,1,1,3
1,2,543,noto_sans,19,1,1,1,2
1,2,543,noto_sans,24,1,1,1,2
1,2,544,noto_sans,24,1,0.5,1,4
1,2,544,noto_sans,26,1,1,3,3
0,2,545,noto_sans,20,1,1,2,4
0,0,545,noto_sans,21,1,1,1,3
1,0,548,noto_sans,24,3,1,2,2
1,2,548,noto_sans,25,3,1,2,2
1,2,549,noto_sans,23,1,1,1,3
1,2,549,noto_sans,24,1,0.5,2,2
1,2,550,noto_sans,19,2,1,1,2
1,2,550,noto_sans,26,2,0.5,1,1
1,2,551,noto_sans,23,1,1,1,2
1,2,551,noto_sans,24,1,1,1,2
1,2,552,noto_sans,23,1,0.5,1,2
1,2,552,noto_sans,27,1,1,1,1
0,2,555,noto_sans,23,3,1,1,2
0,0,555,noto_sans,24,3,0.5,2,2
0,0,556,noto_sans,23,3,1,2,2
0,0,556,noto_sans,27,3,1,1,1
1,0,557,noto_sans,25,1,0.5,1,1
1,2,557,noto_sans,27,1,1,2,2
0,2,558,noto_sans,27,1,1,1,2
0,0,558,noto_sans,28,1,1,1,3
1,0,559,noto_sans,21,2,1,1,1
1,2,559,noto_sans,24,2,0.5,1,2
1,2,561,noto_sans,25,2,1,2,3
1,2,561,noto_sans,26,2,1,2,2
1,2,563,noto_sans,19,2,1,1,3
1,2,563,noto_sans,28,2,0.5,1,2
1,2,564,noto_sans,20,2,1,3,4
1,2,564,noto_sans,24,2,1,1,4
0,2,565,noto_sans,21,2,1,2,5
0,0,565,noto_sans,24,2,0.5,1,3
1,0,566,noto_sans,25,2,1,1,4
1,2,566,noto_sans,26,2,1,1,3
1,1,568,noto_sans,21,2,0.5,1,3
1,2,568,noto_sans,24,2,1,2,3
1,2,569,noto_sans,24,3,1,1,4
1,2,569,noto_sans,25,3,0.5,1,4
1,2,570,noto_sans,21,2,1,2,3
1,2,570,noto_sans,22,2,1,3,4
1,2,571,noto_sans,21,2,1,3,4
1,1,571,noto_sans,26,2,1,1,2
1,2,572,noto_sans,19,2,1,1,2
1,2,572,noto_sans,26,2,1,1,2
0,2,575,noto_sans,19,2,1,1,1
0,0,575,noto_sans,21,2,0.5,1,2
1,0,576,noto_sans,25,2,1,3,2
1,1,576,noto_sans,27,2,0.5,2,4
1,0,577,noto_sans,23,2,1,1,4
1,2,577,noto_sans,27,2,1,1,4
1,1,578,noto_sans,22,1,1,1,4
1,2,578,noto_sans,23,1,1,1,1
1,2,579,noto_sans,23,1,1,1,2
1,2,579,noto_sans,25,1,1,1,3
1,2,580,noto_sans,20,3,1,4,4
1,2,580,noto_sans,25,3,1,2,3
1,2,581,noto_sans,21,1,0.5,1,3
1,2,581,noto_sans,25,1,1,1,4
1,2,582,noto_sans,19,2,0.5,2,3
1,1,582,noto_sans,22,2,0.5,2,2
1,0,583,noto_sans,23,3,0.5,1,2
1,2,583,noto_sans,25,3,1,1,2
1,2,585,noto_sans,21,3,1,1,2
1,2,585,noto_sans,28,3,1,1,3
1,2,588,noto_sans,19,2,1,1,1
1,2,588,noto_sans,27,2,1,1,2
0,2,589,noto_sans,19,1,1,4,4
0,0,589,noto_sans,25,1,0.5,2,2
1,0,592,noto_sans,19,1,1,2,2
1,2,592,noto_sans,28,1,1,1,4
1,2,595,noto_sans,22,1,1,3,5
1,2,595,noto_sans,25,1,1,1,5
1,2,596,noto_sans,25,2,1,2,4
1,2,596,noto_sans,26,2,1,1,4
1,2,597,noto_sans,19,2,1,1,3
1,2,597,noto_sans,26,2,1,1,3
1,2,598,noto_sans,23,2,0.5,1,2
1,2,598,noto_sans,28,2,1,1,1
0,2,601,noto_sans,20,2,0,4,4
0,0,601,noto_sans,23,2,1,4,3
0,0,602,noto_sans,22,2,1,3,4
0,0,602,noto_sans,23,2,0,3,4
1,0,604,noto_sans,20,3,1,4,4
1,2,604,noto_sans,21,3,0.5,3,4
1,2,606,noto_sans,22,2,1,4,4
1,2,606,noto_sans,27,2,1,1,3
1,2,608,noto_sans,25,1,1,1,2
1,1,608,noto_sans,26,1,0,1,2
1,2,609,noto_sans,21,2,1,2,3
1,1,609,noto_sans,26,2,1,1,1
1,1,610,noto_sans,21,2,1,1,3
1,2,610,noto_sans,25,2,1,1,4
1,2,612,noto_sans,27,2,1,1,2
1,1,612,noto_sans,28,2,1,1,2
0,2,613,noto_sans,19,1,1,1,2
0,0,613,noto_sans,23,1,0.5,1,3
0,0,614,noto_sans,19,2,1,1,3
0,0,614,noto_sans,26,2,0.5,1,1
1,0,616,noto_sans,19,1,1,1,2
1,2,616,noto_sans,22,1,1,3,3
1,2,617,noto_sans,19,2,1,1,5
1,1,617,noto_sans,25,2,1,1,5
1,2,618,noto_sans,24,3,0.5,1,5
1,2,618,noto_sans,28,3,1,1,5
1,2,619,noto_sans,20,1,1,2,2
1,2,619,noto_sans,26,1,1,1,2
1,2,620,noto_sans,21,3,1,1,4
1,2,620,noto_sans,28,3,1,1,1
1,2,621,noto_sans,22,1,1,3,4
1,2,621,noto_sans,23,1,1,1,2
1,2,622,noto_sans,24,2,1,1,3
1,2,622,noto_sans,27,2,1,1,2
0,2,623,noto_sans,20,1,1,1,2
0,0,623,noto_sans,22,1,1,1,1
1,0,624,noto_sans,20,2,0.5,3,4
1,2,624,noto_sans,23,2,1,1,3
1,2,626,noto_sans,23,1,1,1,4
1,2,626,noto_sans,25,1,1,1,3
0,2,627,noto_sans,20,1,0,1,3
0,0,627,noto_sans,26,1,0.5,1,2
0,0,628,noto_sans,23,1,0.5,1,2
0,0,628,noto_sans,27,1,1,1,2
0,0,629,noto_sans,24,2,0.5,4,3
0,0,629,noto_sans,26,2,0.5,3,4
1,0,632,noto_sans,19,3,1,5,4
1,1,632,noto_sans,24,3,1,3,5
1,2,633,noto_sans,23,3,1,2,3
1,2,633,noto_sans,27,3,1,1,2
1,2,635,noto_sans,23,2,1,1,3
1,2,635,noto_sans,27,2,1,2,3
1,2,636,noto_sans,20,2,1,4,5
1,2,636,noto_sans,25,2,1,1,4
0,2,639,noto_sans,26,2,0.5,3,2
0,0,639,noto_sans,27,2,0,4,3
1,0,640,noto_sans,22,1,1,2,1
1,2,640,noto_sans,26,1,1,1,1
0,2,641,noto_sans,20,3,1,3,
0,0,641,noto_sans,24,3,1,1,5
1,0,642,noto_sans,23,2,1,1,2
1,2,642,noto_sans,27,2,1,1,3
1,2,643,noto_sans,24,1,0.5,2,3
1,2,643,noto_sans,27,1,1,1,3
1,2,644,noto_sans,23,1,1,1,3
1,2,644,noto_sans,28,1,1,1,3
1,2,645,noto_sans,21,2,1,1,5
1,1,645,noto_sans,27,2,1,1,5
0,0,647,noto_sans,19,1,0.5,1,2
0,0,647,noto_sans,26,1,0,1,1
1,0,649,noto_sans,21,3,0.5,2,2
1,2,649,noto_sans,24,3,1,2,2
0,2,651,noto_sans,20,3,1,3,4
0,0,651,noto_sans,27,3,1,1,2
0,0,652,noto_sans,21,,0,3,2
0,0,652,noto_sans,25,,0.5,2,3
1,0,654,noto_sans,25,2,1,1,4
1,2,654,noto_sans,26,2,1,2,3
1,2,656,noto_sans,21,1,1,1,2
1,2,656,noto_sans,22,1,1,3,4
1,2,657,noto_sans,22,3,0.5,3,5
1,2,657,noto_sans,23,3,1,2,5
0,2,658,noto_sans,19,1,1,1,2
0,0,658,noto_sans,24,1,0.5,1,1
0,0,659,noto_sans,24,1,1,1,1
0,0,659,noto_sans,26,1,0.5,1,1
1,0,660,noto_sans,19,3,1,1,1
1,2,660,noto_sans,22,3,1,3,2
1,2,661,noto_sans,23,2,0.5,1,3
1,2,661,noto_sans,25,2,1,1,3
1,2,662,noto_sans,20,2,1,2,2
1,2,662,noto_sans,24,2,1,1,2
0,2,663,noto_sans,22,3,0.5,4,3
0,0,663,noto_sans,27,3,1,1,1
0,0,665,noto_sans,20,2,1,4,3
0,0,665,noto_sans,28,2,1,1,3
1,0,666,noto_sans,24,1,1,1,1
1,2,666,noto_sans,26,1,1,1,2
0,2,667,noto_sans,24,3,0.5,1,3
0,0,667,noto_sans,27,3,1,1,2
1,0,668,noto_sans,19,1,1,1,1
1,2,668,noto_sans,20,1,1,2,4
1,2,669,noto_sans,19,2,1,1,3
1,2,669,noto_sans,22,2,1,4,4
1,2,670,noto_sans,20,1,1,2,3
1,1,670,noto_sans,21,1,1,2,3
1,2,671,noto_sans,19,2,1,1,3
1,2,671,noto_sans,20,2,1,3,3
1,2,672,noto_sans,24,1,1,1,2
1,2,672,noto_sans,27,1,1,1,3
1,2,673,noto_sans,20,1,1,3,4
1,2,673,noto_sans,28,1,1,1,2
1,2,674,noto_sans,23,2,1,1,2
1,2,674,noto_sans,24,2,1,1,3
1,2,675,noto_sans,26,2,1,1,1
1,2,675,noto_sans,27,2,1,1,1
1,2,676,noto_sans,19,2,0.5,2,4
1,2,676,noto_sans,27,2,1,1,2
0,2,678,noto_sans,20,3,0.5,1,4
0,0,678,noto_sans,22,3,1,3,5
0,0,679,noto_sans,21,3,1,1,2
0,0,679,noto_sans,26,3,1,1,2
1,0,682,noto_sans,21,1,1,1,1
1,2,682,noto_sans,26,1,1,1,1
1,2,683,noto_sans,21,2,1,2,3
1,2,683,noto_sans,25,2,1,1,2
1,2,684,noto_sans,24,2,1,1,3
1,1,684,noto_sans,27,2,1,1,2
1,2,685,noto_sans,24,1,1,1,1
1,2,685,noto_sans,28,1,1,1,1
1,2,686,noto_sans,20,2,1,2,4
1,1,686,noto_sans,23,2,1,1,3
1,0,687,noto_sans,20,2,0.5,2,4
1,2,687,noto_sans,27,2,1,1,1
1,2,688,noto_sans,23,3,0.5,1,2
1,2,688,noto_sans,25,3,1,1,2
1,2,689,noto_sans,27,1,1,1,2
1,2,689,noto_sans,28,1,1,1,3
0,2,690,noto_sans,25,3,0.5,3,2
0,0,690,noto_sans,28,3,0.5,4,2
1,0,693,noto_sans,20,1,1,5,4
1,2,693,noto_sans,24,1,1,1,3
0,2,694,noto_sans,25,2,1,1,3
